gene_name,TCGA-02-2485-01,TCGA-06-0125-01,TCGA-06-0129-01,TCGA-06-0130-01,TCGA-06-0190-01,TCGA-06-0238-01,TCGA-06-0644-01,TCGA-06-0878-01,TCGA-06-0882-01,TCGA-06-1804-01,TCGA-06-2557-01,TCGA-06-2558-01,TCGA-06-2559-01,TCGA-06-2562-01,TCGA-06-2563-01,TCGA-06-2564-01,TCGA-06-2565-01,TCGA-06-2567-01,TCGA-06-2570-01,TCGA-06-5408-01,TCGA-06-5410-01,TCGA-06-5411-01,TCGA-06-5412-01,TCGA-06-5413-01,TCGA-06-5414-01,TCGA-06-5415-01,TCGA-06-5416-01,TCGA-06-5417-01,TCGA-06-5418-01,TCGA-06-5856-01,TCGA-06-5858-01,TCGA-06-5859-01,TCGA-08-0386-01,TCGA-12-1597-01,TCGA-12-3652-01,TCGA-12-3653-01,TCGA-12-5295-01,TCGA-14-0871-01,TCGA-14-1823-01,TCGA-16-0846-01,TCGA-19-1390-01,TCGA-19-2619-01,TCGA-19-2620-01,TCGA-19-4065-01,TCGA-19-5960-01,TCGA-26-1442-01,TCGA-26-5132-01,TCGA-26-5133-01,TCGA-26-5134-01,TCGA-27-1830-01,TCGA-27-1831-01,TCGA-27-1832-01,TCGA-27-1834-01,TCGA-28-1747-01,TCGA-28-5208-01,TCGA-32-1970-01,TCGA-32-1982-01,TCGA-32-5222-01,TCGA-41-3915-01,TCGA-41-4097-01,TCGA-41-5651-01,TCGA-76-4926-01,TCGA-76-4927-01,TCGA-76-4928-01,TCGA-76-4929-01,TCGA-76-4931-01,TCGA-76-4932-01
ADCY9,1.0293,2.2082,2.2543,1.3283,1.8363,0.6699,1.9452,2.0395,1.6281,2.4279,1.5612,2.004,1.8918,2.081,2.1444,2.0289,1.3846,1.7316,2.2842,2.2693,2.0638,1.3846,0.8726,1.3397,2.4144,1.334,1.8564,1.7097,1.5806,3.4251,1.2023,1.8564,1.6512,1.0642,0.2154,1.683,0.679,1.2875,-0.2498,1.9527,2.2872,2.0707,1.3051,1.3225,1.9188,1.674,1.7141,2.6624,1.6466,2.3788,-1.0559,1.934,1.4281,0.9935,0.8883,2.1213,1.5514,0.1124,2.299,2.6418,2.7465,1.0711,1.9675,2.1734,2.4035,1.8879,1.9859
ADCYAP1,-0.3383,-0.7588,-2.4659,-0.1993,-2.5479,1.1641,-3.816,-1.4305,-0.9971,-1.3548,-1.7322,0.099,-1.5105,-0.3566,-0.4521,-1.4305,-1.5522,-1.9942,-2.3147,-2.3884,1.4441,1.0711,1.7954,-1.3183,-0.6873,-1.2142,1.0915,-1.4305,-2.114,-1.5951,-4.035,-1.8314,0.3115,2.05,-3.816,-1.8836,-0.6873,-0.3383,-1.9942,-1.685,-4.2934,-0.3022,-1.4305,-1.4699,-2.3147,-3.6259,-3.458,-2.1779,-3.458,-1.5522,-1.1811,-2.114,-1.7322,-1.2142,-0.4325,1.8564,-1.5951,-0.3752,-1.8314,-1.5522,-0.1504,0.03,-3.458,-2.4659,-0.9686,-1.8836,-2.9324
ADCYAP1R1,5.9079,6.3983,5.5967,0.679,3.5274,4.4364,4.943,5.0549,3.2251,7.2192,6.4506,6.0457,4.6165,4.6171,5.7803,5.3096,4.4027,6.3519,5.7931,5.3975,1.5758,4.7159,4.845,6.4756,3.3492,6.5833,3.4331,6.8366,4.6071,5.6671,4.9165,6.4521,6.1237,5.1478,2.9224,7.513,4.2914,0.3573,5.5151,6.9456,4.1923,4.8763,4.7772,3.5742,6.5295,7.2641,3.3047,3.1179,3.6872,5.1169,4.1676,4.8753,6.5261,6.3941,4.86,7.0981,4.7088,5.7774,4.9284,4.9294,5.8888,6.5124,5.1077,6.5491,6.5228,6.356,5.8724
ADGRB1,5.698,5.9789,4.2412,-2.114,2.9469,2.828,-1.1488,2.1798,2.7868,1.8918,4.538,3.5449,4.2766,5.0471,6.0976,3.7507,4.89,-1.0262,4.867,4.0037,0.5859,4.2788,0.4552,3.4945,3.8421,4.9303,4.4142,4.9782,2.6255,3.5935,3.3869,1.0983,1.1577,3.9223,4.6095,5.7905,3.8876,2.7401,-3.0469,3.834,6.4446,4.2173,2.7292,3.2002,3.1344,5.6485,0.2642,3.0234,5.3031,2.108,2.6984,-1.6394,1.6604,3.907,4.3213,4.6804,2.5338,3.0074,1.7995,3.2885,4.5516,2.236,3.6417,4.4575,1.6327,5.7674,4.6491
ADIPOQ,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
ADIPOR1,5.3053,5.0989,5.1555,5.7005,5.8654,5.1306,6.1412,5.6106,5.3417,5.4855,5.6837,5.3954,5.2536,5.7525,5.2601,5.3302,5.2983,5.7156,4.9654,5.3968,5.9768,5.569,6.0162,5.4536,5.4835,5.0365,5.4604,5.5522,5.6913,5.5826,5.5214,5.6041,5.7743,5.1441,5.4715,5.709,6.1733,6.0,5.5176,5.2895,5.1571,5.4935,5.5528,5.7722,4.849,5.6871,5.795,6.7781,4.5454,5.726,4.6306,5.5113,5.9428,5.2009,5.3424,5.1752,5.3747,5.5693,5.7049,5.8417,5.1052,5.5295,5.3629,5.6419,5.6317,5.1571,6.0762
ADIPOR2,4.5675,4.215,3.9983,4.2204,4.3155,4.1019,4.3184,4.3786,4.3484,4.6195,4.431,4.2281,4.5528,4.1844,4.0977,4.6112,4.0952,4.6588,3.7475,4.5693,4.8141,4.7587,4.6124,4.1804,4.5844,4.5098,4.0532,5.166,4.1915,4.9213,4.9769,5.8483,4.2243,5.0095,4.4719,4.8243,5.0193,3.6497,4.7819,4.7274,4.6171,4.6142,4.9435,4.0019,4.8334,5.797,3.6172,4.3931,3.2435,4.5826,2.6828,4.429,4.3046,4.6685,4.5255,4.6035,4.8763,4.9402,4.2196,4.5748,4.6702,4.7539,4.5874,4.402,4.6713,4.1302,4.5224
ADORA1,5.0,5.3965,3.3549,3.3731,4.49,3.0842,4.3737,4.9279,5.6554,5.2814,4.3413,4.1652,4.0807,6.392,4.834,5.3438,4.5392,5.2072,3.0481,6.6672,4.8983,4.4719,6.0025,4.8151,6.3644,5.2126,5.8125,3.0446,5.3882,5.4845,4.9069,5.9134,4.6479,4.4169,4.916,5.382,5.5445,0.5069,4.2412,4.6041,3.9051,6.7385,5.5123,4.8689,2.3788,3.3235,5.0683,2.3451,3.242,4.0171,2.9562,4.8778,4.6259,6.0081,4.8675,5.5451,5.5543,4.018,4.6154,6.1777,3.9663,5.2001,5.6974,5.044,4.748,6.2664,6.383
ADORA2A,1.1897,1.1512,1.3846,0.9935,0.4233,0.058,0.547,1.3051,1.0293,1.8722,1.3735,2.0395,1.2333,0.547,1.9931,1.683,1.7995,1.1641,2.0004,0.2642,1.2209,0.2881,1.3679,1.2455,0.9789,0.9493,1.642,-0.0725,0.0854,1.4547,0.605,0.3346,1.2209,0.5763,0.2998,0.9642,-0.4131,1.0363,-0.2328,0.8726,1.1512,1.5661,-0.0425,-0.6193,0.6699,1.6558,1.3623,0.679,-0.3201,0.5859,-0.013,0.03,0.9789,0.2762,0.9568,1.683,1.4441,0.24,0.547,1.3679,1.2455,0.2029,1.0642,0.1519,-0.013,1.4911,0.5666
ADORA2B,2.2813,2.5413,1.674,2.0979,2.8897,0.8883,1.9895,1.8484,1.6374,0.1648,0.9716,2.3394,2.5188,2.7993,2.4252,1.9034,1.816,1.4011,2.5263,1.6374,2.3019,2.7379,1.7403,1.816,2.5731,1.8996,4.3385,1.3109,1.6045,1.949,2.8055,-3.0469,1.3567,1.736,2.4359,-0.0725,0.3115,0.7233,2.8341,1.3567,1.334,3.6782,2.4571,1.8957,-0.5756,-0.1031,2.6918,2.6325,0.3573,1.4547,2.2901,1.6604,0.8488,1.196,3.2526,1.5415,2.043,1.3167,2.1114,2.9893,1.3511,0.7579,3.5523,1.8078,0.9789,1.1577,2.1894
ADORA3,2.9908,2.92,5.822699999999999,5.7589500000000005,4.99615,5.76535,4.48785,4.69135,5.60105,2.9254,5.010400000000001,4.2233,3.7957,4.26235,3.5105,5.2229,3.23575,5.188,5.17245,3.57335,6.8625,5.1562,6.0755,4.73865,4.82765,3.79525,1.4846,4.0188,5.27755,4.1362,5.3467,4.13695,3.6314,5.0758,2.02595,4.15615,4.62355,0.83735,5.14885,4.94725,3.59405,2.7608,4.013199999999999,5.9914,2.85255,4.15385,3.88875,2.7318,2.91975,4.6601,4.7919,4.4234,4.40685,5.58185,5.078799999999999,3.7395,5.22675,5.46935,4.78195,5.02625,3.2098,4.0021,5.1874,4.0115,4.26025,3.1378500000000003,4.01225
ADRA1A,-1.3183,-1.0559,-1.4699,-2.5479,0.9493,-0.5973,-9.9658,-0.8863,-0.3752,3.0602,0.4552,-0.394,0.2029,-3.3076,-1.0862,-3.1714,-1.0559,2.0946,-1.8314,-2.2447,-1.2481,-1.0862,1.0711,-1.8836,-4.2934,-2.3147,-2.6349,-0.394,-0.8084,0.2998,-1.0262,1.2209,1.4441,-1.0559,-3.3076,-3.6259,-4.2934,-0.3022,-5.0116,0.434,-2.1779,1.0847,-0.013,-2.0529,-2.2447,0.2154,-2.8262,0.7832,-0.1504,0.7233,-5.0116,0.0158,0.8568,-0.013,-2.5479,0.9493,-2.8262,-1.0262,-1.5951,0.4233,-1.2481,-2.3147,-1.9379,-4.035,-0.0574,-1.685,-9.9658
ADRA1B,-1.1811,0.1776,-1.2481,-0.5332,1.0007,0.434,0.0718,-1.3548,-0.0277,0.1388,-0.9686,1.1184,0.679,0.1776,-0.1187,-0.9132,-0.4131,0.3573,0.5271,-0.8339,-0.1993,2.5437,0.4233,-1.4305,-2.2447,0.4657,0.2522,-2.0529,-1.5522,0.2998,1.3735,0.5666,0.5568,0.679,-1.3921,-3.816,-2.5479,-2.5479,-0.9686,0.1776,-0.7834,0.5955,-0.3201,-2.3147,0.5069,0.4865,0.3685,-1.5951,-1.1811,0.4016,-2.4659,0.2762,0.2881,-0.4521,-0.8339,-0.3022,2.3704,-2.0529,-0.0277,1.5415,1.1833,0.4125,1.0503,-0.4131,-1.6394,0.346,-1.5951
ADRA1D,-2.6349,0.2522,-3.458,0.2881,1.683,-1.9379,0.2522,0.03,0.4447,2.3926,0.2998,-1.5522,-1.3183,1.9073,1.0222,1.0573,-0.1504,-0.2671,-2.0529,-2.5479,-1.0862,-1.4699,-0.5543,-0.8084,4.3148,1.8282,-4.2934,-3.1714,-0.4719,0.5271,-0.3383,-2.3147,-0.6643,-1.685,-1.5522,-4.2934,-1.7809,-4.2934,-1.6394,-1.4699,-2.1779,2.0742,1.6604,-1.1172,1.7912,-2.7274,1.9415,-1.5951,-1.685,-0.8339,1.3511,-1.3921,-1.8836,-0.4325,0.6239,-0.2328,-2.8262,-2.8262,-1.4305,-1.1172,-1.1172,-0.9132,-1.2481,0.4657,-2.9324,1.3109,2.6043
ADRA2A,-3.0469,-1.8836,-1.3921,1.6785,0.3346,-1.2142,-3.816,-3.6259,-1.0862,0.7407,0.8246,-0.7346,-1.7322,-2.0529,-1.7322,-2.9324,-0.9686,1.3735,-1.7322,-1.4699,1.0079,0.03,2.3508,-2.8262,-4.035,-1.0559,-0.0277,-2.6349,-1.7322,0.5955,-2.3884,-1.0262,0.5666,-0.9406,-2.2447,-3.1714,-5.0116,-4.6082,0.2881,-0.6416,-2.1779,-0.6643,-0.5756,-2.2447,1.7403,-0.9406,0.679,-1.5951,-2.7274,-0.1504,-2.9324,0.8805,-0.2159,-2.1779,-2.114,-1.8836,-1.8314,-0.5332,-0.6193,-1.7322,0.2881,-2.2447,-2.4659,-0.6416,-1.5522,-2.4659,-3.6259
ADRA2B,-4.2934,-2.7274,-2.6349,-2.114,-1.5105,-1.3921,-1.0862,-3.816,-1.3921,-3.458,-1.5105,-1.685,-1.4699,-4.035,-3.6259,-1.1811,-3.1714,-0.4921,-1.5105,-3.3076,-0.3201,-1.2481,-4.2934,-4.035,-3.816,-1.8836,-3.458,-1.9379,-4.2934,-2.0529,-0.4521,-2.8262,-2.6349,-0.9132,-2.2447,-4.2934,-5.0116,0.6239,-5.5735,-1.3921,-1.9379,-2.2447,-0.2845,-2.8262,-3.0469,-3.816,-1.9942,-3.816,-2.114,-1.5951,-4.2934,-1.2481,-3.0469,-2.6349,-3.816,0.7321,0.3685,-2.0529,-1.3548,-1.3183,-1.1172,-3.1714,-2.4659,4.5856,-1.8836,-2.5479,-2.5479
ADRA2C,-2.7274,-3.0469,-1.5105,-5.5735,-2.2447,0.24,-5.0116,-1.7809,-0.8863,1.9073,-2.4659,0.346,0.6969,-4.035,-2.6349,-3.0469,-3.3076,0.4125,-0.9971,-3.0469,-1.9379,0.2642,-2.4659,-0.1031,-6.5064,-1.2481,-0.9132,-9.9658,-3.0469,-4.035,-3.458,-4.6082,-1.685,-1.9379,-3.816,-9.9658,-5.5735,-1.7809,-9.9658,-0.5543,-0.8339,-1.8836,-0.4131,-3.1714,-0.6643,-1.0262,-3.816,-1.8836,-0.013,-0.9132,-3.816,-2.1779,-2.5479,-2.0529,-3.3076,-0.9686,-1.9942,-5.5735,1.7786,-0.4131,-2.114,-1.1172,-1.5951,-4.035,-1.5951,-2.5479,-5.0116
ADRB1,1.6187,0.3796,-0.9132,-3.1714,-0.1665,-0.1345,-3.3076,-0.9971,1.0363,0.8488,0.4016,0.688,1.0293,0.434,-0.4325,-0.2159,-1.3548,-0.5125,-0.2671,0.517,0.2277,0.7146,0.1124,-0.5125,0.1648,0.099,-2.8262,-2.8262,-1.3183,0.4125,0.8961,0.537,0.6517,-0.2328,1.7185,0.5859,-1.2828,-0.8339,-1.5522,1.3846,0.537,2.5756,0.2029,0.8805,1.2023,-0.0877,0.6425,-0.2328,-0.9686,-2.6349,-0.9686,0.4233,-1.8314,0.7999,-0.0425,0.9191,0.4125,-0.1031,-0.4719,0.6425,0.8327,0.4552,-1.5105,-2.1779,-1.5951,-0.0877,0.8408
ADRB2,-2.7274,-0.7588,1.3109,1.0222,-0.5973,0.3115,-1.5522,-0.394,0.8883,0.4552,1.2394,-0.4921,-2.0529,-1.2828,-0.9971,0.4125,-1.2828,1.0222,0.5955,-1.5522,0.9716,0.3685,-0.0425,-1.2142,-0.9132,-1.0559,-3.6259,-1.685,-0.8863,-0.4325,-0.013,-1.1172,-0.9132,-1.5105,-3.1714,-1.8836,-2.1779,-9.9658,0.6239,0.7748,-1.685,-0.9132,-0.1665,-0.6193,-1.3183,0.3796,0.8082,-2.114,-2.2447,-0.5756,-0.0574,-0.0425,1.0007,0.8726,-0.2159,0.2762,-0.0877,-0.6416,-0.8863,0.1648,-2.1779,-0.5973,-0.5125,-1.1811,-1.2828,-1.1811,-2.8262
ADRB3,-4.6082,-5.5735,-9.9658,-9.9658,-5.5735,-3.458,-3.0469,-9.9658,-6.5064,-5.5735,-9.9658,-4.2934,-3.6259,-3.816,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.2447,-5.0116,-5.5735,-5.0116,-9.9658,-5.0116,-9.9658,-4.6082,-6.5064,-6.5064,-5.5735,-9.9658,-5.5735,-5.5735,-9.9658,-9.9658,-9.9658,-2.114,-6.5064,-5.5735,-6.5064,-5.0116,-9.9658,-4.035,-6.5064,-4.035,-5.5735,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-4.6082,-3.0469,-9.9658,-3.458,-6.5064,-5.5735,-4.2934,-6.5064,-9.9658,-9.9658,-5.0116,-3.6259
AFDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFP,-3.6259,-3.1714,-9.9658,0.7579,1.9859,-0.1031,0.4016,-1.1488,0.8246,-1.5522,-3.3076,-3.816,-1.3548,-0.2498,-3.458,-0.5973,-3.0469,1.3567,-9.9658,-9.9658,-1.6394,0.2762,-0.1031,-1.8836,-9.9658,-2.114,-3.0469,-9.9658,-3.6259,-1.4699,-1.685,-1.7322,-0.0574,-1.8314,-9.9658,-9.9658,-1.1172,-9.9658,-0.9971,0.3907,-3.816,-9.9658,-1.8836,0.4125,-6.5064,-9.9658,0.517,-3.1714,-1.7322,1.5064,-0.0425,2.3843,2.753,-4.6082,0.8805,-0.7834,-1.3921,-2.4659,0.4233,-0.4131,-3.3076,1.1706,-0.4921,-1.7322,-3.458,-9.9658,-9.9658
AGAP2,5.4293,3.5449,7.8204,0.7407,1.9564,5.3516,0.24,1.0642,3.7006,3.1442,3.0481,5.9734,6.9094,3.034,3.5212,3.2722,3.6312,2.0535,6.945,3.2236,2.118,5.2891,1.8282,2.5634,2.7763,3.9431,3.1112,2.2206,2.5585,6.9124,0.6425,1.3397,2.7007,7.448,2.362,1.6045,1.196,1.6327,-0.2498,6.0839,4.0127,3.6838,2.824,1.5758,8.8037,3.2343,2.0673,2.4623,3.1112,1.8119,-1.0862,1.8282,2.0218,3.0145,2.6325,3.4868,3.1507,2.328,2.1606,3.8561,7.4492,3.2885,2.0878,3.3163,3.1829,3.7518,2.3019
AGER,1.9968,2.9618,3.5324,3.0774,2.362,1.7702,0.537,2.233,2.2842,3.1409,2.5948,1.5758,2.9544,2.7721,2.5756,2.4144,3.1261,3.2541,2.7889,2.4412,0.346,1.5415,0.7233,1.614,1.0915,2.6161,1.3623,0.4552,2.2175,1.2147,1.1897,1.4011,2.5731,1.3454,1.6875,1.3051,-0.5973,3.5596,1.4335,1.7316,2.9637,2.0673,2.4252,2.2543,1.595,2.4144,2.8341,1.4962,2.3222,2.8602,2.5658,2.6984,1.5902,2.7314,0.4761,2.5756,2.7007,0.6517,2.3479,2.0325,1.1512,1.6187,1.0222,1.9968,2.167,3.2328,1.0983
AGRP,-9.9658,-3.3076,-3.816,-1.1172,-4.6082,-2.8262,-1.5522,-3.6259,-3.3076,-3.1714,-5.0116,-3.6259,-3.0469,-3.816,-3.816,-1.4305,-2.8262,-3.816,-2.1779,-3.816,-0.5973,-2.9324,-3.1714,-2.1779,-3.0469,-5.5735,-4.035,-9.9658,-2.8262,-3.816,-4.6082,-5.0116,-3.1714,-3.458,-1.9942,-4.035,-2.9324,-9.9658,-4.2934,-4.6082,-3.3076,-4.035,-4.035,-1.4305,-3.816,-3.816,-3.1714,-4.6082,-9.9658,-4.6082,-4.2934,-2.0529,-3.0469,-4.6082,-9.9658,-3.816,-9.9658,-3.3076,-9.9658,-4.2934,-4.2934,-1.9379,-2.4659,-1.0262,-1.9942,-2.3884,-4.6082
AGT,8.347,8.1235,6.1556,3.7688,8.6326,7.1274,7.6734,8.615,6.2679,8.6274,8.2586,7.2325,6.8591,8.9268,7.8368,7.4349,6.6152,9.0549,7.3149,7.7689,6.2884,6.9292,7.1454,8.4139,7.4428,8.4422,6.19,9.2899,6.5345,9.2633,6.6122,9.6013,7.2307,7.5677,9.6259,8.795,7.7893,2.9637,7.5457,9.7142,6.0429,7.9757,7.6256,6.6646,8.2016,7.7446,6.6761,5.9496,6.6002,6.953,6.7049,9.3021,8.0294,8.463,9.3417,8.508,7.9292,8.8233,7.184,8.3575,7.2596,7.3163,9.1042,8.9502,9.9332,7.7604,8.1171
AGTR1,0.5568,-2.9324,-1.6394,-1.0862,-0.7834,-3.0469,-0.3383,-0.9971,-3.6259,-0.9132,1.9264,-3.816,0.2762,-3.816,-2.4659,-2.6349,-1.5951,-5.0116,-5.0116,-1.2481,-0.8339,-2.5479,-1.3548,-3.3076,-2.0529,-0.8863,-3.458,-9.9658,-2.6349,-0.5973,-2.8262,0.1903,-2.3884,-3.1714,-0.8339,-1.3183,-9.9658,-2.1779,1.7403,-1.1172,-4.6082,-3.816,-2.2447,-1.4305,-1.2142,-3.816,-4.035,0.7748,-1.7322,-1.2142,-2.8262,-1.685,-0.1993,-5.5735,-1.4305,-0.8084,-4.2934,-0.3383,-0.9132,-2.5479,-1.2481,-2.1779,-4.2934,-0.6643,-1.2828,-2.3147,-1.4305
AIFM2,0.4552,2.043,1.0222,1.8762,1.692,-0.3201,2.5061,2.5338,2.3019,0.9268,0.8488,0.4657,0.5568,2.4518,0.8568,1.3454,1.1184,0.8327,0.4761,2.081,2.1957,1.3956,1.1641,1.1577,1.6649,1.2394,2.3788,0.434,1.5465,1.6512,2.5804,2.0111,2.0111,-0.1993,1.1577,2.1638,1.8036,1.3167,1.1641,1.4859,1.8643,1.4547,1.0433,2.118,0.7146,0.9268,2.6579,-0.6873,0.4865,1.4756,1.4281,2.4597,1.8722,0.8327,1.9452,1.4388,0.7407,0.3115,1.5514,2.5852,0.044,1.5366,1.884,2.0707,1.766,1.6374,1.0711
AIM2,-0.0574,-5.0116,1.105,2.4225,0.8647,-0.4325,3.991,-2.8262,-1.7809,1.1447,0.5568,-0.5756,0.7664,0.1257,-1.5105,-3.458,-1.0862,0.3231,-0.0574,-0.8084,-0.2159,-0.7108,-0.8084,0.9568,-1.9942,-2.4659,0.1124,2.2693,-1.7809,-0.0877,-0.9686,2.0076,-1.5951,-0.9132,-2.9324,0.547,-1.4699,-9.9658,-0.5332,1.6512,-3.3076,-0.6416,-2.9324,0.7579,0.3115,-0.1345,-1.2481,-0.2328,-0.6873,-0.0725,1.0847,-0.3566,2.1114,-2.5479,-1.5105,-1.1488,-0.5973,-1.1811,-0.7346,0.3346,0.1519,-0.2671,-9.9658,-1.4699,0.3796,-2.2447,-1.8836
AJUBA,1.8683,2.6371,1.9712,1.8036,2.043,0.099,1.8404,1.8119,2.6255,1.9073,2.4985,2.1147,0.9191,2.4035,2.7292,2.651,3.1523,2.233,1.5563,1.6327,1.4011,-0.2671,1.1706,1.3051,2.5585,2.036,0.5955,1.7097,2.1378,1.5709,1.816,0.679,2.3451,0.4233,1.6045,1.6187,-0.3566,3.1129,2.1925,1.4808,-0.2498,1.8564,1.3051,1.334,1.5709,1.5902,2.2842,2.3981,-0.4325,2.3981,1.4808,1.6604,1.5415,1.0711,1.9034,1.6093,2.081,1.5563,1.4441,1.4652,1.0503,2.3308,1.949,2.1925,2.2391,1.9786,2.299
AKT1,6.3651,6.4468,6.0177,5.912,6.5494,5.4363,6.3317,5.6413,6.2508,6.251,6.5303,6.1322,6.3198,6.4938,7.0298,6.2106,6.472,6.2265,6.1229,6.6539,5.8048,5.4473,6.489,6.2634,6.4899,9.8758,5.3608,5.1887,6.4321,5.3688,6.2959,5.2161,7.0835,6.0873,6.3023,7.0929,5.6622,6.3045,4.6485,5.6994,6.0888,6.497,6.1496,6.0301,5.3187,5.6224,6.8079,5.8664,4.4797,6.1142,3.9261,5.3834,5.3438,6.2599,6.3468,6.3381,5.9596,5.7955,6.2676,5.7597,6.3284,5.7806,6.4035,6.0736,5.5531,6.7693,6.6375
AKT1S1,5.3569,5.3537,4.4223,5.0436,4.7908,4.4523,5.2384,4.1676,4.2041,5.443,4.9012,4.5862,4.4304,4.7236,4.944,4.4964,5.3685,5.0059,4.9855,5.09,4.5681,4.4829,4.7154,4.6277,5.2552,4.6358,4.7285,3.6771,4.3667,4.9528,4.5772,5.2925,4.9607,4.8207,5.6273,5.1835,5.2664,5.2895,4.1899,5.1416,5.2747,4.9203,4.9514,4.1772,4.9165,4.6623,5.4223,5.4115,4.4906,4.6949,3.4251,4.701,4.504,4.7334,5.5323,4.3406,4.9379,4.5205,5.0343,4.906,4.2654,4.5994,5.14,4.7908,4.5199,4.9322,4.9905
AKT2,6.1281,6.4675,5.9468,5.1343,5.9198,4.6588,5.3593,5.6534,5.3671,6.6362,6.1004,5.257,5.8783,5.7123,7.0612,5.3266,6.6948,5.797,5.7482,6.3711,5.2079,5.174,6.2091,5.6262,5.9554,5.8975,5.8797,5.0845,5.6462,5.7869,5.3115,5.3198,5.3438,5.689,6.6574,6.8045,6.035,5.4009,4.6201,4.9937,6.2091,6.0516,5.1934,5.2423,5.9973,5.0601,5.8483,5.7732,4.7421,5.235,4.0696,4.5565,5.4128,5.6809,6.4639,6.2336,6.6379,6.0361,5.6026,5.5829,5.427,5.2281,5.9505,5.5823,4.9084,5.9693,5.6424
AKT3,7.032,3.0305,4.6634,2.6715,2.8916,3.5047,2.5634,3.245,3.002,4.6894,3.2587,3.5337,3.3675,3.1162,2.4934,3.1701,3.421,3.2885,4.0867,3.5161,2.1444,3.1112,2.2901,2.8681,2.6738,3.0056,3.1653,4.0287,2.7073,3.5608,2.8361,3.2722,3.3605,2.9205,1.8242,2.4306,2.4857,2.7139,2.4805,3.1261,3.7475,2.3423,3.2313,2.8542,4.3772,4.0144,3.1458,2.7551,2.6302,3.7061,1.4652,1.9822,3.3856,2.1114,3.0961,3.1442,2.8055,2.6441,3.2158,3.5887,4.5205,2.9747,2.5756,2.8542,3.1095,3.162,3.2781
ALDOA,9.4383,9.7339,8.7701,10.2085,10.7248,9.5564,11.098,10.3891,9.551,10.0395,9.4806,9.8029,9.9646,10.3483,9.9609,9.5785,9.4547,10.3262,9.7627,10.7153,10.3219,10.4552,10.5187,9.8298,9.9174,9.9482,10.0507,9.62,10.4681,10.9315,10.2269,9.7682,10.9312,10.4322,11.4293,10.18,10.1462,9.0739,9.6066,9.9934,10.7404,10.0925,10.8966,10.3456,9.328,10.1374,10.7674,10.4984,9.3404,10.1461,9.423,10.5621,9.6526,9.6233,9.6838,10.2369,10.4368,9.9127,10.566,10.8598,9.9022,9.5095,9.8998,10.2863,10.2841,10.3006,10.4409
ALDOB,-3.816,-3.3076,-3.0469,-3.1714,-5.5735,-2.6349,-4.2934,-3.0469,-3.6259,-5.0116,-2.5479,-1.6394,-3.0469,-3.6259,-6.5064,-4.035,-2.4659,-4.035,-2.4659,-4.035,-2.2447,-1.6394,-3.816,-3.6259,-3.6259,-3.0469,-1.9379,-9.9658,-4.035,-2.8262,-3.458,-2.6349,-3.6259,-2.5479,-3.6259,-5.0116,-4.2934,-2.4659,-6.5064,-3.1714,-1.1172,-3.3076,-3.458,-3.6259,-2.0529,-2.4659,-4.6082,-3.0469,-2.114,-2.3884,-5.5735,-4.2934,-4.6082,-2.8262,-4.2934,-3.1714,-3.0469,-4.2934,-2.9324,-3.458,-4.6082,-5.0116,-0.9971,-3.816,-2.6349,-3.458,-3.1714
