gene_name,TCGA-05-4384-01,TCGA-05-4396-01,TCGA-05-4398-01,TCGA-05-4402-01,TCGA-05-4405-01,TCGA-05-4410-01,TCGA-05-4417-01,TCGA-05-4418-01,TCGA-05-4420-01,TCGA-05-4422-01,TCGA-05-4426-01,TCGA-05-4430-01,TCGA-05-5423-01,TCGA-05-5429-01,TCGA-05-5715-01,TCGA-35-3615-01,TCGA-38-4626-01,TCGA-38-4627-01,TCGA-38-6178-01,TCGA-44-2656-01,TCGA-44-2657-01,TCGA-44-2665-01,TCGA-44-3396-01,TCGA-44-3919-01,TCGA-44-4112-01,TCGA-44-5645-01,TCGA-44-6145-01,TCGA-44-6146-01,TCGA-44-6774-01,TCGA-44-6775-01,TCGA-44-6777-01,TCGA-44-6779-01,TCGA-44-7659-01,TCGA-44-7662-01,TCGA-44-7670-01,TCGA-44-7671-01,TCGA-44-7672-01,TCGA-49-4486-01,TCGA-49-4487-01,TCGA-49-4488-01,TCGA-49-4494-01,TCGA-49-4501-01,TCGA-49-4505-01,TCGA-49-4506-01,TCGA-49-4507-01,TCGA-49-4510-01,TCGA-49-4512-01,TCGA-49-4514-01,TCGA-49-6742-01,TCGA-49-6744-01,TCGA-49-6745-01,TCGA-49-6761-01,TCGA-49-6767-01,TCGA-50-5044-01,TCGA-50-5049-01,TCGA-50-5051-01,TCGA-50-5068-01,TCGA-50-5072-01,TCGA-50-5931-01,TCGA-50-5932-01,TCGA-50-5933-01,TCGA-50-5936-01,TCGA-50-5939-01,TCGA-50-5941-01,TCGA-50-5942-01,TCGA-50-5944-01,TCGA-50-6593-01,TCGA-50-6595-01,TCGA-50-6597-01,TCGA-50-6673-01,TCGA-50-7109-01,TCGA-53-7626-01,TCGA-53-7813-01,TCGA-55-1592-01,TCGA-55-1594-01,TCGA-55-1596-01,TCGA-55-6543-01,TCGA-55-6712-01,TCGA-55-6970-01,TCGA-55-6971-01,TCGA-55-6978-01,TCGA-55-6979-01,TCGA-55-6981-01,TCGA-55-6982-01,TCGA-55-7573-01,TCGA-55-7574-01,TCGA-55-7728-01,TCGA-55-7815-01,TCGA-55-7911-01,TCGA-64-1676-01,TCGA-64-1679-01,TCGA-64-1680-01,TCGA-64-1681-01,TCGA-64-5774-01,TCGA-64-5778-01,TCGA-64-5781-01,TCGA-67-3771-01,TCGA-67-6215-01,TCGA-67-6216-01,TCGA-67-6217-01,TCGA-69-7760-01,TCGA-69-7761-01,TCGA-69-7763-01,TCGA-69-7764-01,TCGA-71-6725-01,TCGA-73-4658-01,TCGA-73-4659-01,TCGA-73-4675-01,TCGA-73-4676-01,TCGA-73-7498-01,TCGA-73-7499-01,TCGA-75-5122-01,TCGA-75-6203-01,TCGA-75-6205-01,TCGA-75-6207-01,TCGA-75-6211-01,TCGA-75-6212-01,TCGA-75-6214-01,TCGA-75-7027-01,TCGA-75-7030-01,TCGA-75-7031-01,TCGA-78-7145-01,TCGA-78-7147-01,TCGA-78-7148-01,TCGA-78-7149-01,TCGA-78-7150-01,TCGA-78-7152-01,TCGA-78-7153-01,TCGA-78-7154-01,TCGA-78-7155-01,TCGA-78-7156-01,TCGA-78-7158-01,TCGA-78-7159-01,TCGA-78-7160-01,TCGA-78-7161-01,TCGA-78-7162-01,TCGA-78-7163-01,TCGA-78-7166-01,TCGA-78-7167-01,TCGA-78-7535-01,TCGA-78-7536-01,TCGA-78-7537-01,TCGA-78-7539-01,TCGA-78-7540-01,TCGA-78-7542-01,TCGA-78-7633-01,TCGA-80-5607-01,TCGA-80-5608-01,TCGA-86-6562-01,TCGA-86-6851-01,TCGA-86-7713-01,TCGA-91-6828-01,TCGA-91-6829-01,TCGA-91-6835-01,TCGA-91-6840-01,TCGA-91-6847-01,TCGA-91-6849-01,TCGA-91-7771-01,TCGA-93-7348-01,TCGA-95-7039-01,TCGA-95-7043-01,TCGA-95-7567-01,TCGA-95-7947-01,TCGA-95-7948-01,TCGA-97-7546-01,TCGA-97-7552-01,TCGA-97-7553-01,TCGA-97-7554-01,TCGA-97-7937-01,TCGA-97-7938-01,TCGA-97-7941-01,TCGA-99-7458-01
CLEC4M,-2.3884,-3.6259,-2.1779,-9.9658,-9.9658,-9.9658,-4.2934,-2.9324,-6.5064,-5.0116,-5.5735,-3.458,-2.9324,-9.9658,-9.9658,-6.5064,-1.9379,-3.816,-9.9658,-5.82284679141,-0.9132,-2.7273431542,-9.9658,-4.6082,-7.85034953677,-5.57342190403,-4.2934,-9.9658,-9.9658,-3.81604644713,-6.5064,-9.9658,-9.9658,-9.9658,-0.013,-6.5064,-5.0116,-9.9658,-9.9658,-9.9658,-3.816,-5.5735,-5.0116,-1.5522,-5.5735,-4.2934,-9.9658,-5.5735,-5.5735,-5.0116,-3.458,-4.6082,-5.5735,0.5666,-3.0469,-5.5735,-9.9658,-4.035,-3.816,-5.0116,-4.035,-3.6259,-3.458,-5.5735,-3.816,-9.9658,-9.9658,-3.816,-9.9658,-5.5735,-9.9658,-4.2934,-9.9658,-3.458,-5.5735,-9.9658,-5.5735,-5.5735,-0.8599,-4.035,-5.5735,-4.6082,-4.2934,-5.5735,-3.6259,-9.9658,-9.9658,-3.3076,-3.458,-2.8262,-4.035,-9.9658,-9.9658,-4.2934,-5.0116,-9.9658,-3.6259,-5.5735,-5.0116,-3.1714,-9.9658,-4.035,-2.7274,-5.5735,-5.5735,-3.816,-4.035,-9.9658,-2.3147,-5.0116,-9.9658,-3.1714,-0.2498,-1.9379,-9.9658,-5.5735,-3.6259,-5.0116,-5.5735,-4.035,-3.816,-1.8836,-6.5064,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-1.3921,-4.6082,-9.9658,-9.9658,-4.2934,-3.458,-5.5735,-1.9942,-9.9658,-6.5064,-5.5735,-9.9658,-9.9658,-9.9658,-6.5064,-2.7274,-4.035,-1.5105,-2.2447,-5.5735,-3.458,-5.0116,-5.0116,-3.816,-9.9658,-2.9324,-2.6349,-9.9658,-4.035,-9.9658,-9.9658,-4.6082,-9.9658,-4.2934,-2.1779,-9.9658,-9.9658,-4.2934,-1.9942,-9.9658,-9.9658,-9.9658,-3.816,-5.5735
CLEC6A,-3.816,-5.5735,-0.9406,-3.3076,-5.5735,-2.9324,-2.1779,-1.8836,-3.6259,-2.0529,-2.2447,-2.3147,-1.4305,-4.6082,-2.7274,-2.9324,-3.816,-2.7274,-3.3076,-1.30638695159,-2.8262,-1.39215581828,-1.0262,-1.9379,-3.08723934184,-2.2910162626,-1.4305,-5.82286643182,-2.5479,-1.3303900969,-1.3921,-1.2828,-4.6082,-3.816,-3.0469,-5.5735,-1.7322,-9.9658,-1.9942,-1.7809,-3.3076,-3.816,-2.114,-2.1779,-3.6259,-6.5064,-4.6082,-3.6259,-5.5735,-2.4659,-2.0529,-1.2481,-1.4305,-9.9658,1.125,-9.9658,-0.7834,-4.2934,-9.9658,-9.9658,-0.9686,-5.5735,-2.114,-1.4305,-4.2934,-9.9658,-2.9324,-4.035,-2.6349,-1.2481,-3.6259,-1.685,-9.9658,-2.5479,-1.3548,-5.5735,-5.0116,-2.5479,-1.7809,-0.5756,-0.1187,-0.7346,-5.0116,-1.8836,-2.7274,-2.6349,-6.5064,-5.0116,-2.1779,-2.4659,-5.5735,-4.6082,-2.5479,-6.5064,-1.685,-3.3076,-0.9406,-4.6082,-3.6259,-2.9324,-5.5735,-1.3921,-4.2934,-4.035,-9.9658,-2.9324,-4.2934,-4.6082,-5.0116,-6.5064,-1.6394,0.1124,-3.816,-1.2142,-2.7274,-4.6082,-4.035,-4.035,-4.6082,-9.9658,-2.5479,-3.3076,-6.5064,-4.035,-9.9658,-2.8262,-4.2934,-9.9658,-3.6259,-1.8836,-9.9658,-4.6082,-5.0116,-1.6394,-6.5064,-4.2934,-9.9658,-5.5735,-5.5735,-5.5735,-3.6259,-6.5064,-2.4659,-6.5064,-5.5735,-6.5064,-1.9379,-5.0116,-3.6259,-0.6416,-3.816,-1.7322,-3.816,-1.5522,-2.9324,-6.5064,-1.8314,-2.4659,-5.5735,-4.6082,-9.9658,-3.3076,-2.6349,-5.5735,-2.3147,-0.8599,-1.5522,-2.4659,-4.2934,-2.9324,-5.0116,-2.5479
CLEC7A,3.3076,1.2516,4.0926,4.149,3.1458,3.4331,3.3163,2.8994,1.9786,3.1179,3.3421,3.6894,5.2319,1.4652,2.9966,2.6647,4.613,4.0619,4.1899,4.57677435704,3.9213,6.30323024792,4.3569,3.6623,3.34781760887,4.65041382046,3.8177,1.73741739022,3.2359,5.07598159537,4.1954,4.2088,2.7095,3.7094,1.1316,1.6649,3.4569,0.1776,2.4412,2.3704,5.0989,3.0163,3.9289,2.1862,1.1316,2.8178,3.4075,3.7291,1.0983,3.945,4.5255,2.7721,2.9692,1.2875,4.5934,2.0004,4.2134,2.5707,4.5589,2.8442,4.3002,2.5388,3.0217,4.0028,1.5216,4.1351,3.927,2.8897,3.0893,2.6371,2.043,4.1978,1.2934,4.3688,2.8462,6.0936,4.1219,4.4457,3.2541,3.6994,4.734,4.9663,4.5448,4.1612,3.3379,3.3061,3.6589,4.6177,3.9365,4.7919,3.837,2.7763,4.0867,0.5069,2.7249,1.6327,3.8993,3.0602,4.6224,3.1245,2.7636,3.5473,2.3308,2.6624,1.8957,4.0575,3.1637,2.3479,4.131,2.4908,3.9421,6.2483,4.6787,4.9184,4.1482,2.3423,3.741,1.177,2.1541,2.561,3.1458,3.2359,3.8581,1.7185,-0.2845,1.5216,1.9712,0.4125,1.7141,1.4652,1.0151,2.3337,2.4386,4.0295,0.0014,2.1114,4.034,0.1648,0.3115,1.9377,2.3536,0.7146,3.869,1.8484,1.9786,1.0433,3.834,1.6045,4.251,4.073,2.1766,4.248,4.6972,4.2892,2.3816,-0.7108,3.8105,3.5547,3.345,1.9712,0.1903,2.2082,2.6185,5.6725,3.3925,3.1162,4.8876,3.0533,2.081,3.0876,2.4623,3.4971
CLIP1,4.5098,4.8223,5.0166,4.2518,4.5802,4.5028,4.3931,4.6029,4.0251,4.0037,4.2204,3.9617,3.4277,3.0978,3.7961,3.0671,4.2825,3.5349,4.2661,5.37874116324,3.345,4.75850413436,4.0001,3.9147,4.31018860438,4.9681208485,5.2698,4.54789463177,4.4706,4.94816324202,4.3133,4.2914,4.2795,4.061,4.8924,4.0357,3.9783,2.96,4.0918,4.0295,3.3435,3.3464,3.3492,4.3695,4.0575,2.874,4.2041,3.7421,4.2578,3.83,4.7044,3.9865,5.3363,3.4648,3.2112,4.9079,2.1345,5.9127,4.5066,3.8054,4.7143,5.026,5.0871,4.0251,4.1587,4.4357,4.1044,4.3841,2.9507,4.5028,4.4337,4.2914,4.178,3.8511,4.0549,4.7496,4.5066,4.838,4.4128,4.3632,4.8885,3.835,3.6428,3.9819,4.2973,4.2181,3.8177,5.0854,3.793,3.4331,4.3611,3.2049,4.1036,4.0454,2.6984,4.306,4.5405,4.7093,4.2001,4.1515,4.4344,4.7049,4.2001,4.3855,4.4263,4.5417,4.0471,4.245,4.1111,4.1269,3.5124,4.1946,3.8147,4.6708,5.1306,4.4324,3.0893,4.3723,4.2563,4.1425,4.1359,4.3082,3.7825,4.6668,3.3393,4.9416,3.9365,3.3435,4.9942,4.5224,4.3119,3.695,4.17,4.7971,3.8837,3.7794,4.4384,3.7783,3.9127,3.1294,4.2204,3.4464,4.1716,3.928,4.8665,3.5911,4.034,3.7678,3.6872,4.5772,4.2862,4.7187,3.2174,4.2639,3.9478,3.9308,3.4713,4.0782,3.66,4.0055,3.9755,4.3917,3.9374,3.8591,4.5675,4.3227,4.3177,4.1027,4.0619,4.5398,3.8601,3.9783
CNR1,2.8877,-2.0529,-2.114,-0.2498,-0.8863,1.2696,-1.8314,-2.0529,-2.7274,-1.9942,0.5271,-0.6416,0.8805,-3.1714,-1.5951,1.4547,2.2723,-1.6394,-0.2845,0.138817809862,0.4657,-0.485343794706,-2.5479,0.8726,0.181863527279,-0.886306659873,-0.5543,0.513653030051,-3.3076,0.540350274783,1.1382,-3.6259,-0.5973,-5.0116,-0.8339,-1.1811,-0.7108,1.334,0.24,-3.0469,0.0158,-0.2845,1.7273,-3.1714,-3.6259,-2.9324,0.8488,-2.4659,0.7407,-0.4921,-1.0262,-2.3147,-6.5064,-0.1031,-1.0862,-1.1811,-1.6394,-0.1504,-2.4659,-1.9942,-4.6082,-1.0559,-0.1828,-0.4325,1.5758,0.9419,-0.5756,-5.0116,-1.5951,1.949,-1.8836,0.1519,-2.2447,1.4911,-1.5951,-3.816,-0.6416,-0.9971,0.8961,0.0158,-3.3076,-0.7346,0.0718,-1.0262,0.7999,2.2663,-1.3183,-2.6349,-0.6643,-0.6416,-3.6259,2.7205,-0.4521,-4.6082,-0.8599,-1.5105,1.4281,1.5216,1.4174,-0.5543,-4.6082,-1.3183,-0.3201,1.0433,-5.0116,-1.4699,0.7579,-2.7274,1.3511,2.0776,-0.013,-0.9406,1.5266,-1.0862,-4.035,-2.9324,2.8701,-1.4305,-4.035,0.1519,-1.4305,2.0604,0.6425,-0.0877,-3.6259,-1.9379,-0.9686,-3.458,-2.3147,1.8036,1.2636,-3.6259,-1.6394,-0.6643,-3.458,0.5271,0.4125,-2.2447,0.8568,-5.0116,-3.816,-1.5105,-2.6349,-0.5543,-2.6349,0.8805,-0.2671,-0.6193,0.6969,-1.9379,-1.3921,-0.5543,-2.2447,2.4332,0.1257,0.5666,-0.1504,-0.9971,-0.013,-1.685,-2.3147,-3.6259,-0.6873,-2.7274,0.8568,0.7999,1.3791,-1.2481,-3.1714,0.9935,0.3796,0.1648
CNTF,-3.458,-1.5522,-3.458,-2.2447,-3.1714,-1.0262,-2.6349,-2.7274,-1.8836,-3.6259,-2.9324,-2.0529,-2.6349,-2.9324,-2.5479,-4.035,-1.9942,-2.7274,-2.114,-1.13818519409,-3.0469,-1.14878343569,-2.9324,-3.1714,-0.886313672405,-0.326153489173,-3.0469,-1.37960005203,-2.7274,-0.166489582868,-3.0469,-1.0262,-0.8863,-1.9942,-0.7834,-1.9942,-2.7274,-5.5735,-3.3076,-2.0529,-2.6349,-3.458,-2.9324,-4.035,-4.6082,-2.6349,-1.3921,-2.1779,-1.7809,-1.8314,-1.8314,-4.2934,-3.6259,-3.6259,-2.7274,-2.3884,-4.6082,-2.4659,-2.9324,-2.1779,-2.9324,-2.2447,-1.5522,-2.7274,-1.3921,-2.3884,-0.7346,-2.114,-3.3076,-1.9942,-1.9379,-2.5479,-1.1172,-2.114,-1.5951,-5.0116,-2.3147,-3.1714,-3.0469,-2.2447,-2.2447,-2.7274,-2.1779,-2.3147,-1.1488,-2.5479,-3.6259,-1.8836,-2.6349,-5.5735,-2.5479,-2.1779,-0.9971,-3.6259,-4.2934,-3.1714,-1.6394,-1.2828,-3.6259,-1.7809,-3.1714,-2.3884,-2.5479,-2.4659,-1.1172,-1.7809,-1.5951,-2.1779,-4.2934,-2.9324,-1.9379,-1.5951,-3.6259,-2.1779,0.6239,-0.9686,-4.2934,-1.4699,-2.3884,-2.1779,-1.7322,-2.9324,-2.4659,-3.1714,-3.0469,-2.3884,-3.458,-1.8314,-2.2447,-0.2845,-3.6259,-2.7274,-1.5522,-2.7274,-2.9324,-3.458,-1.9942,-4.2934,-2.5479,-2.9324,-2.1779,-2.7274,-2.3884,-3.1714,-1.5951,-4.2934,-2.3884,-3.0469,-4.035,-2.3147,-2.3147,-3.0469,-1.8314,-1.3183,-1.1488,-1.8836,-3.0469,-3.458,-1.7809,-2.7274,-4.035,-3.6259,-1.1172,-1.6394,-1.5522,-1.1172,-1.7322,-3.0469,-1.685,-1.685,-2.9324,-0.9132
CNTFR,-2.3884,-3.0469,-4.2934,-5.0116,-3.0469,-1.7809,-5.0116,-5.0116,-6.5064,-9.9658,-2.4659,-2.8262,-3.816,-4.6082,-3.458,-3.3076,-1.2142,-2.3884,-3.3076,-4.20201672828,-1.2481,-5.82286643182,-6.5064,-2.3147,-5.82286241524,-1.4566809694,-4.035,-2.4927409129,1.6374,-5.01159844508,-2.9324,-9.9658,-3.816,-6.5064,2.0776,-1.9379,-3.6259,-6.5064,-2.114,-9.9658,-6.5064,-1.5951,-3.6259,-9.9658,-5.5735,-3.0469,-2.114,-2.2447,-3.458,-1.4305,-2.9324,-1.685,-4.6082,-4.2934,-2.5479,-3.6259,-4.6082,-3.0469,-2.9324,-3.0469,-9.9658,-4.6082,-2.7274,-2.3884,0.4447,-1.685,-4.035,-3.6259,-1.5105,-2.8262,-3.816,-1.0559,-9.9658,-1.6394,-5.0116,-4.6082,-2.3884,-4.2934,-1.7322,-4.2934,-5.5735,-1.3183,-4.6082,-5.5735,-0.9971,-1.6394,-3.1714,-9.9658,-5.0116,-9.9658,-5.0116,-2.6349,-2.7274,-5.5735,-4.035,-5.0116,-1.5105,-5.5735,-2.6349,-1.9379,-5.0116,-6.5064,-0.9406,-3.3076,-4.6082,-4.2934,-2.4659,-5.5735,-3.1714,-0.6873,-3.3076,-9.9658,-1.1811,-2.7274,-3.458,-9.9658,-5.5735,-6.5064,-5.5735,-0.5543,-3.816,-2.9324,-1.7809,-4.035,-4.2934,-4.035,-9.9658,-9.9658,-3.3076,-4.6082,-3.6259,-9.9658,-9.9658,-2.7274,-4.035,-1.4305,-5.5735,-5.5735,-2.6349,-9.9658,-9.9658,-3.0469,-4.6082,-3.6259,-5.5735,-3.458,-1.4699,-4.6082,-3.458,-5.0116,-6.5064,-4.2934,-5.0116,-0.3022,-2.1779,-4.6082,-3.816,-0.9971,-3.1714,-2.9324,-4.035,-6.5064,-4.6082,-5.0116,0.3231,-0.5543,-1.9942,-5.0116,-6.5064,-0.3383,0.2642,-2.1779
COL1A1,6.2344,6.4456,8.8011,8.4515,10.5476,7.5807,10.4289,7.2321,7.5318,5.1289,8.003,9.8447,5.7506,8.0755,8.934,5.9225,8.9924,11.3795,10.0327,7.76925847578,7.9124,9.62092968383,9.7854,8.2552,7.93425544155,5.16178009652,9.5986,5.46075679672,12.2506,9.79333402047,10.2271,9.39,6.9476,11.5072,7.4063,9.0851,9.9026,2.2513,8.9544,7.8491,7.6469,8.2039,7.6262,6.7374,7.1651,6.6062,10.2629,6.3311,6.5905,8.9896,9.52,9.2236,8.1108,9.1475,8.981,7.1456,4.9397,9.0213,9.2475,6.4259,10.4089,9.1754,9.0882,8.7227,6.6938,8.4266,9.8719,11.0196,5.825,8.208,8.6848,9.4095,7.0288,6.9098,7.5511,6.2711,7.5829,8.6835,7.099,8.8543,10.7245,9.031,9.4715,10.4804,7.2652,9.9449,5.6671,7.5247,8.226,6.7162,10.8807,5.3502,7.954,8.7847,5.9736,8.6217,7.4141,6.3975,7.1003,7.7479,8.0494,7.6286,9.2634,7.1411,7.7522,9.5638,9.2439,8.652,6.9224,7.2305,6.9657,5.298,5.4436,9.9368,7.2783,8.7049,8.3846,7.596,10.1447,11.6452,7.2575,8.306,7.328,7.4872,6.3891,10.0948,6.8947,6.0429,7.5802,6.2194,3.9801,7.2309,8.6637,8.0287,8.7081,6.689,3.2481,7.1807,7.0928,7.9849,7.1737,9.2872,6.7446,5.1946,6.5135,5.8961,8.3534,6.9207,9.6021,8.8225,7.1346,8.4713,11.0615,8.6567,9.2494,6.9619,6.2124,7.0295,9.718,10.6325,7.9018,8.7047,6.9287,7.4425,6.74,6.2485,7.6141,10.3383,9.1878,8.108,7.3406,8.8311
COL1A2,7.0149,7.0382,8.301,8.5198,10.2202,7.3517,10.4424,7.4174,8.0603,5.4307,7.0368,9.7407,6.2153,8.28,8.8955,6.4923,9.0112,11.5314,9.2791,8.17645832369,7.114,9.94301816261,9.6536,7.8357,8.32605644973,6.58411749928,9.6117,7.07267460971,11.9355,9.82519905165,10.1519,9.2749,6.7373,10.8689,6.6602,8.8969,9.5829,3.6254,9.274,7.4151,7.6712,8.2463,8.2294,7.0504,7.4444,6.9698,10.2231,6.7292,7.1623,9.326,9.5285,8.91,8.1091,9.4228,9.2211,7.6863,6.5223,8.9994,9.1425,6.6286,10.1874,8.958,8.7698,8.5417,7.3101,8.8105,9.4456,11.0113,6.752,8.2732,8.9282,7.6989,8.346,7.3245,7.6839,6.6709,7.4031,8.599,7.2185,8.9601,10.4348,9.0671,8.2985,10.0625,7.6016,9.7933,5.9894,10.0429,7.8646,7.5745,10.4304,5.3709,7.4918,8.669,6.2529,8.8226,8.0166,6.0171,8.5423,7.2272,7.8125,8.0416,9.4587,7.822,6.7357,9.878,9.0271,8.9107,7.4429,7.9122,7.8265,6.0387,7.6426,9.5628,7.266,8.9571,8.76,7.4322,10.0428,11.2673,7.3336,8.3313,6.7125,7.7804,7.3078,10.0915,7.2474,6.9457,8.0529,6.2908,5.235,7.2147,8.7844,8.5696,8.7914,7.5351,3.5086,6.9922,7.128,7.9082,7.1501,9.5131,6.8296,5.9823,6.1285,6.3627,8.0682,7.3315,9.5695,7.9318,7.9616,8.243,10.9228,8.3793,7.4941,5.1244,6.7174,7.6255,9.7544,8.636,7.905,8.2303,6.8231,6.9737,7.6245,7.0902,7.8808,10.1914,8.2943,8.1581,7.7092,8.9455
COL2A1,-4.035,-3.816,-3.816,-2.114,-9.9658,-6.5064,-4.2934,-9.9658,-1.2142,-5.5735,-4.6082,-1.9942,-2.114,-3.458,-5.5735,-9.9658,-5.0116,-3.458,-1.4699,-5.57342190403,-3.3076,-0.24985322916,-4.6082,-6.5064,-7.02721645241,-5.57349208994,-9.9658,-5.57342190403,2.1013,-2.38836914287,-4.035,-4.035,-9.9658,-4.035,0.4967,-4.6082,-5.5735,-5.5735,-1.7809,-6.5064,-5.0116,-2.4659,-5.5735,-6.5064,-9.9658,-4.2934,-3.816,-4.2934,-9.9658,-3.6259,-9.9658,-5.5735,-1.5522,-6.5064,-0.7834,-9.9658,-9.9658,-2.8262,-0.7346,-4.035,-3.6259,-2.9324,-9.9658,-4.035,-9.9658,-3.816,-0.1828,-4.6082,-4.6082,-6.5064,-6.5064,-4.6082,-5.0116,0.5069,5.5398,5.2574,-5.0116,-9.9658,-6.5064,-3.816,-5.5735,-3.1714,-2.6349,-6.5064,-2.2447,-9.9658,-4.2934,-9.9658,-9.9658,-4.2934,-1.9942,-4.035,1.3679,-1.0862,-9.9658,-9.9658,-0.5332,-9.9658,-4.6082,-3.1714,-4.2934,-6.5064,-4.2934,-5.5735,-1.0862,-2.9324,-3.816,-4.2934,-9.9658,-3.0469,-9.9658,-2.3884,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-3.816,-2.8262,-3.816,-5.5735,-9.9658,-5.5735,-6.5064,-6.5064,-2.6349,-3.6259,-6.5064,-9.9658,9.117,-5.5735,-1.8836,-2.114,-4.2934,-3.3076,-6.5064,-5.0116,-9.9658,-1.5522,-6.5064,1.8683,-5.5735,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-4.2934,-3.3076,-5.5735,-2.3147,-6.5064,-2.3884,0.6239,6.6199,1.8762,-9.9658,-9.9658,-4.035,-9.9658,-6.5064,-3.458,-4.035,-9.9658,0.0158,-9.9658,-3.6259,-3.458,3.5559,-5.5735,-4.2934,-6.5064
COL3A1,6.3205,7.0995,8.2794,8.3871,10.3697,7.4693,10.761,7.64,7.9844,4.735,7.1281,9.847,6.3656,8.0925,8.5888,6.7644,9.565,11.3711,9.4286,8.52798134141,6.8782,9.90169295936,9.9514,7.738,8.42572600672,6.51451107323,9.8071,7.09724811769,11.7518,9.90459488299,10.0907,9.4372,6.1645,10.9376,6.4999,8.7769,9.8761,2.8341,9.1264,7.7878,7.6805,8.0877,8.1175,7.8234,7.0017,6.7724,9.252,5.3941,6.2972,9.2353,9.3901,8.6256,7.5944,8.7135,9.4544,6.8966,7.7036,8.7379,8.8117,6.4224,10.16,9.1812,9.0955,8.9081,6.998,8.6472,9.2746,10.6825,5.5031,8.4429,8.9318,8.0534,7.8239,7.5487,8.0292,6.8078,7.0738,8.5488,7.0603,9.0999,10.3431,8.9147,8.3912,9.7184,7.4129,9.7747,4.8218,9.7498,7.633,8.6572,10.1182,5.1285,7.3991,8.5774,5.7581,8.6723,7.7478,5.8583,6.5412,7.0826,7.1781,7.8139,9.1706,7.4235,6.9342,9.5912,9.2685,8.6845,7.3546,7.3621,7.8503,5.7236,5.467,9.5714,7.6266,9.1684,6.774,7.3223,10.2268,10.6602,7.0544,8.2306,5.8726,7.4948,6.5934,10.0615,7.0703,6.229,7.8977,5.9939,4.8475,6.9463,8.7121,8.5346,8.6431,7.087,2.1606,6.1136,7.1822,7.0527,6.993,8.4996,6.5027,5.1281,5.8817,5.9442,8.3101,6.7289,9.5852,7.9957,7.1901,8.6639,11.1008,8.2234,7.8419,5.5604,6.1759,7.5287,9.336,8.0472,7.4271,7.8288,6.9653,6.8375,6.8658,6.6879,8.1457,10.2387,8.0815,7.8395,7.0383,8.645
COL4A1,6.1769,6.3853,5.4618,4.9079,6.1227,3.9654,7.668,4.3506,5.5644,4.4726,5.3402,6.4425,2.8799,5.1347,6.1179,4.449,7.1975,7.6145,6.7605,5.58756934641,4.8263,6.02638825713,6.3134,5.2258,5.71400376796,4.89499663542,5.8473,6.63169923584,7.7518,6.09522943842,7.5682,5.846,3.6393,7.2993,6.1637,6.6284,6.4474,2.7117,6.5182,4.1359,4.8455,5.07,5.8268,4.4088,5.1579,5.6648,5.3999,5.5242,5.847,5.9468,6.1904,4.9773,4.6888,7.0638,6.4401,5.6846,3.5863,6.3723,5.9531,5.5506,7.2939,6.4441,6.3183,6.0981,5.0374,6.871,6.5002,8.3294,3.7127,6.7616,6.1603,5.7032,4.7242,4.6171,5.1339,5.1396,5.2173,5.0666,6.246,5.8807,7.7454,6.6899,5.9732,5.623,5.0717,7.2618,4.0593,5.7522,5.3889,4.2995,6.9492,2.6715,6.2472,6.2375,3.1523,4.741,5.133,5.446,3.7752,4.8704,4.7049,6.1997,6.8455,6.0854,5.4774,7.3986,7.0437,5.5411,5.5799,7.1096,4.6206,5.407,5.5463,6.0542,5.2032,6.1625,5.711,4.7082,7.1458,6.4177,4.3597,6.405,4.0636,6.2151,6.647,6.1027,5.2578,5.193,5.7573,5.8038,5.6044,5.0845,6.6349,6.4331,6.6084,7.3113,1.8918,4.6071,5.5571,4.9621,5.3158,6.4029,4.4404,4.8395,4.4196,7.0831,5.2691,5.0335,6.595,4.9327,5.9718,6.489,7.2241,5.5574,7.1271,6.9589,4.4189,6.1235,5.5512,6.6719,6.126,5.9371,5.2423,3.6905,5.7046,5.9263,5.6756,6.6205,4.3299,5.1052,5.7679,6.3816
