Gene_num,Gene_name,NodeType
2740,FBXO32-Tran,Gene-Tran
2741,FBXW11-Tran,Gene-Tran
2742,FCER1A-Tran,Gene-Tran
2743,FCER1G-Tran,Gene-Tran
2744,FCGR2B-Tran,Gene-Tran
2745,FFAR2-Tran,Gene-Tran
2746,FGF1-Tran,Gene-Tran
2747,FGF10-Tran,Gene-Tran
2748,FGF16-Tran,Gene-Tran
2749,FGF17-Tran,Gene-Tran
2750,FGF18-Tran,Gene-Tran
2751,FGF19-Tran,Gene-Tran
2752,FGF2-Tran,Gene-Tran
2753,FGF20-Tran,Gene-Tran
2754,FGF21-Tran,Gene-Tran
2755,FGF22-Tran,Gene-Tran
2756,FGF23-Tran,Gene-Tran
2757,FGF3-Tran,Gene-Tran
2758,FGF4-Tran,Gene-Tran
2759,FGF5-Tran,Gene-Tran
2760,FGF6-Tran,Gene-Tran
2761,FGF7-Tran,Gene-Tran
2762,FGF8-Tran,Gene-Tran
2763,FGF9-Tran,Gene-Tran
2764,FGFR1-Tran,Gene-Tran
2765,FGFR2-Tran,Gene-Tran
2766,FGFR3-Tran,Gene-Tran
2767,FGFR4-Tran,Gene-Tran
2768,FGR-Tran,Gene-Tran
2769,FHL1-Tran,Gene-Tran
2770,FLCN-Tran,Gene-Tran
2771,FLNA-Tran,Gene-Tran
2772,FLNB-Tran,Gene-Tran
2773,FLNC-Tran,Gene-Tran
2774,FLOT1-Tran,Gene-Tran
2775,FLOT2-Tran,Gene-Tran
2776,FLT1-Tran,Gene-Tran
2777,FLT3-Tran,Gene-Tran
2778,FLT3LG-Tran,Gene-Tran
2779,FLT4-Tran,Gene-Tran
2780,FMOD-Tran,Gene-Tran
2781,FN1-Tran,Gene-Tran
2782,FNIP1-Tran,Gene-Tran
2783,FNIP2-Tran,Gene-Tran
2784,FOS-Tran,Gene-Tran
2785,FOSB-Tran,Gene-Tran
2786,FOSL1-Tran,Gene-Tran
2787,FOXO1-Tran,Gene-Tran
2788,FOXO3-Tran,Gene-Tran
2789,FOXO4-Tran,Gene-Tran
2790,FOXO6-Tran,Gene-Tran
2791,FPR1-Tran,Gene-Tran
2792,FRAT1-Tran,Gene-Tran
2793,FRAT2-Tran,Gene-Tran
2794,FRMD1-Tran,Gene-Tran
2795,FRMD6-Tran,Gene-Tran
2796,FRS2-Tran,Gene-Tran
2797,FSHB-Tran,Gene-Tran
2798,FSHR-Tran,Gene-Tran
2799,FST-Tran,Gene-Tran
2800,FXYD1-Tran,Gene-Tran
2801,FXYD2-Tran,Gene-Tran
2802,FYB1-Tran,Gene-Tran
2803,FYN-Tran,Gene-Tran
2804,FZD1-Tran,Gene-Tran
2805,FZD10-Tran,Gene-Tran
2806,FZD2-Tran,Gene-Tran
2807,FZD3-Tran,Gene-Tran
2808,FZD4-Tran,Gene-Tran
2809,FZD5-Tran,Gene-Tran
2810,FZD6-Tran,Gene-Tran
2811,FZD7-Tran,Gene-Tran
2812,FZD8-Tran,Gene-Tran
2813,FZD9-Tran,Gene-Tran
2814,G6PC1-Tran,Gene-Tran
2815,G6PC2-Tran,Gene-Tran
2816,G6PC3-Tran,Gene-Tran
2817,GAB1-Tran,Gene-Tran
2818,GAB2-Tran,Gene-Tran
2819,GABARAP-Tran,Gene-Tran
2820,GABARAPL1-Tran,Gene-Tran
2821,GABARAPL2-Tran,Gene-Tran
2822,GABBR1-Tran,Gene-Tran
2823,GABBR2-Tran,Gene-Tran
2824,GADD45A-Tran,Gene-Tran
2825,GADD45B-Tran,Gene-Tran
2826,GADD45G-Tran,Gene-Tran
2827,GALT-Tran,Gene-Tran
2828,GAPDH-Tran,Gene-Tran
2829,GAS1-Tran,Gene-Tran
2830,GATA4-Tran,Gene-Tran
2831,GCG-Tran,Gene-Tran
2832,GCGR-Tran,Gene-Tran
2833,GCK-Tran,Gene-Tran
2834,GDF5-Tran,Gene-Tran
2835,GDF6-Tran,Gene-Tran
2836,GDF7-Tran,Gene-Tran
2837,GDNF-Tran,Gene-Tran
2838,GFAP-Tran,Gene-Tran
2839,GH1-Tran,Gene-Tran
2840,GH2-Tran,Gene-Tran
2841,GHR-Tran,Gene-Tran
2842,GHRL-Tran,Gene-Tran
2843,GHSR-Tran,Gene-Tran
2844,GIP-Tran,Gene-Tran
2845,GIPR-Tran,Gene-Tran
2846,GK-Tran,Gene-Tran
2847,GK2-Tran,Gene-Tran
2848,GLI1-Tran,Gene-Tran
2849,GLI2-Tran,Gene-Tran
2850,GLI3-Tran,Gene-Tran
2851,GLP1R-Tran,Gene-Tran
2852,GNA11-Tran,Gene-Tran
2853,GNA12-Tran,Gene-Tran
2854,GNA13-Tran,Gene-Tran
2855,GNA14-Tran,Gene-Tran
2856,GNA15-Tran,Gene-Tran
2857,GNAI1-Tran,Gene-Tran
2858,GNAI2-Tran,Gene-Tran
2859,GNAI3-Tran,Gene-Tran
2860,GNAL-Tran,Gene-Tran
2861,GNAO1-Tran,Gene-Tran
2862,GNAQ-Tran,Gene-Tran
2863,GNAS-Tran,Gene-Tran
2864,GNB1-Tran,Gene-Tran
2865,GNB2-Tran,Gene-Tran
2866,GNB3-Tran,Gene-Tran
2867,GNB4-Tran,Gene-Tran
2868,GNB5-Tran,Gene-Tran
2869,GNG10-Tran,Gene-Tran
2870,GNG11-Tran,Gene-Tran
2871,GNG12-Tran,Gene-Tran
2872,GNG13-Tran,Gene-Tran
2873,GNG2-Tran,Gene-Tran
2874,GNG3-Tran,Gene-Tran
2875,GNG4-Tran,Gene-Tran
2876,GNG5-Tran,Gene-Tran
2877,GNG7-Tran,Gene-Tran
2878,GNG8-Tran,Gene-Tran
2879,GNGT1-Tran,Gene-Tran
2880,GNGT2-Tran,Gene-Tran
2881,GNRH1-Tran,Gene-Tran
2882,GNRH2-Tran,Gene-Tran
2883,GNRHR-Tran,Gene-Tran
2884,GPC4-Tran,Gene-Tran
2885,GPER1-Tran,Gene-Tran
2886,GPR119-Tran,Gene-Tran
2887,GPR161-Tran,Gene-Tran
2888,GPRC6A-Tran,Gene-Tran
2889,GRAP2-Tran,Gene-Tran
2890,GRB10-Tran,Gene-Tran
2891,GRB2-Tran,Gene-Tran
2892,GREM1-Tran,Gene-Tran
2893,GREM2-Tran,Gene-Tran
2894,GRIA1-Tran,Gene-Tran
2895,GRIA2-Tran,Gene-Tran
2896,GRIA3-Tran,Gene-Tran
2897,GRIA4-Tran,Gene-Tran
2898,GRIN1-Tran,Gene-Tran
2899,GRIN2A-Tran,Gene-Tran
2900,GRIN2B-Tran,Gene-Tran
2901,GRIN2C-Tran,Gene-Tran
2902,GRIN2D-Tran,Gene-Tran
2903,GRIN3A-Tran,Gene-Tran
2904,GRIN3B-Tran,Gene-Tran
2905,GRK1-Tran,Gene-Tran
2906,GRK2-Tran,Gene-Tran
2907,GRK3-Tran,Gene-Tran
2908,GRK4-Tran,Gene-Tran
2909,GRK5-Tran,Gene-Tran
2910,GRK6-Tran,Gene-Tran
2911,GRK7-Tran,Gene-Tran
2912,GRM1-Tran,Gene-Tran
2913,GRM2-Tran,Gene-Tran
2914,GRM3-Tran,Gene-Tran
2915,GRM4-Tran,Gene-Tran
2916,GRM5-Tran,Gene-Tran
2917,GRM6-Tran,Gene-Tran
2918,GRM7-Tran,Gene-Tran
2919,GRM8-Tran,Gene-Tran
2920,GRPR-Tran,Gene-Tran
2921,GSDMD-Tran,Gene-Tran
2922,GSK3A-Tran,Gene-Tran
2923,GSK3B-Tran,Gene-Tran
2924,GTF2I-Tran,Gene-Tran
2925,GTF2IRD1-Tran,Gene-Tran
2926,GTSE1-Tran,Gene-Tran
2927,GYS1-Tran,Gene-Tran
2928,GYS2-Tran,Gene-Tran
2929,HAMP-Tran,Gene-Tran
2930,HBEGF-Tran,Gene-Tran
2931,HCAR1-Tran,Gene-Tran
2932,HCAR2-Tran,Gene-Tran
2933,HCAR3-Tran,Gene-Tran
2934,HCK-Tran,Gene-Tran
2935,HDAC1-Tran,Gene-Tran
2936,HDAC2-Tran,Gene-Tran
2937,HDAC3-Tran,Gene-Tran
2938,HDAC4-Tran,Gene-Tran
2939,HDAC5-Tran,Gene-Tran
2940,HES1-Tran,Gene-Tran
2941,HES5-Tran,Gene-Tran
2942,HEY1-Tran,Gene-Tran
2943,HEY2-Tran,Gene-Tran
2944,HEYL-Tran,Gene-Tran
2945,HGF-Tran,Gene-Tran
2946,HHAT-Tran,Gene-Tran
2947,HHATL-Tran,Gene-Tran
2948,HHIP-Tran,Gene-Tran
2949,HIF1A-Tran,Gene-Tran
2950,HK1-Tran,Gene-Tran
2951,HK2-Tran,Gene-Tran
2952,HK3-Tran,Gene-Tran
2953,HKDC1-Tran,Gene-Tran
2954,HMGCR-Tran,Gene-Tran
2955,HMGCS1-Tran,Gene-Tran
2956,HMGCS2-Tran,Gene-Tran
2957,HMOX1-Tran,Gene-Tran
2958,HNF4A-Tran,Gene-Tran
2959,HOMER1-Tran,Gene-Tran
2960,HOMER2-Tran,Gene-Tran
2961,HOMER3-Tran,Gene-Tran
2962,HRAS-Tran,Gene-Tran
2963,HRC-Tran,Gene-Tran
2964,HRH1-Tran,Gene-Tran
2965,HRH2-Tran,Gene-Tran
2966,HSP90AA1-Tran,Gene-Tran
2967,HSP90AB1-Tran,Gene-Tran
2968,HSP90B1-Tran,Gene-Tran
2969,HSPA1A-Tran,Gene-Tran
2970,HSPA1B-Tran,Gene-Tran
2971,HSPA1L-Tran,Gene-Tran
2972,HSPA2-Tran,Gene-Tran
2973,HSPA6-Tran,Gene-Tran
2974,HSPA8-Tran,Gene-Tran
2975,HSPB1-Tran,Gene-Tran
2976,HTR1A-Tran,Gene-Tran
2977,HTR1B-Tran,Gene-Tran
2978,HTR1D-Tran,Gene-Tran
2979,HTR1E-Tran,Gene-Tran
2980,HTR1F-Tran,Gene-Tran
2981,HTR2A-Tran,Gene-Tran
2982,HTR2B-Tran,Gene-Tran
2983,HTR2C-Tran,Gene-Tran
2984,HTR4-Tran,Gene-Tran
2985,HTR5A-Tran,Gene-Tran
2986,HTR6-Tran,Gene-Tran
2987,HTR7-Tran,Gene-Tran
2988,IBSP-Tran,Gene-Tran
2989,ICAM1-Tran,Gene-Tran
2990,ICOS-Tran,Gene-Tran
2991,ID1-Tran,Gene-Tran
2992,ID2-Tran,Gene-Tran
2993,ID3-Tran,Gene-Tran
2994,ID4-Tran,Gene-Tran
2995,IFI16-Tran,Gene-Tran
2996,IFIH1-Tran,Gene-Tran
2997,IFNA1-Tran,Gene-Tran
2998,IFNA10-Tran,Gene-Tran
2999,IFNA13-Tran,Gene-Tran
3000,IFNA14-Tran,Gene-Tran
3001,IFNA16-Tran,Gene-Tran
3002,IFNA17-Tran,Gene-Tran
3003,IFNA2-Tran,Gene-Tran
3004,IFNA21-Tran,Gene-Tran
3005,IFNA4-Tran,Gene-Tran
3006,IFNA5-Tran,Gene-Tran
3007,IFNA6-Tran,Gene-Tran
3008,IFNA7-Tran,Gene-Tran
3009,IFNA8-Tran,Gene-Tran
3010,IFNAR1-Tran,Gene-Tran
3011,IFNAR2-Tran,Gene-Tran
3012,IFNB1-Tran,Gene-Tran
3013,IFNE-Tran,Gene-Tran
3014,IFNG-Tran,Gene-Tran
3015,IFNGR1-Tran,Gene-Tran
3016,IFNGR2-Tran,Gene-Tran
3017,IFNK-Tran,Gene-Tran
3018,IFNL1-Tran,Gene-Tran
3019,IFNL2-Tran,Gene-Tran
3020,IFNL3-Tran,Gene-Tran
3021,IFNLR1-Tran,Gene-Tran
3022,IFNW1-Tran,Gene-Tran
3023,IGF1-Tran,Gene-Tran
3024,IGF1R-Tran,Gene-Tran
3025,IGF2-Tran,Gene-Tran
3026,IGFBP3-Tran,Gene-Tran
3027,IHH-Tran,Gene-Tran
3028,IKBKB-Tran,Gene-Tran
3029,IKBKE-Tran,Gene-Tran
3030,IKBKG-Tran,Gene-Tran
3031,IL10-Tran,Gene-Tran
3032,IL10RA-Tran,Gene-Tran
3033,IL10RB-Tran,Gene-Tran
3034,IL11-Tran,Gene-Tran
3035,IL11RA-Tran,Gene-Tran
3036,IL12A-Tran,Gene-Tran
3037,IL12B-Tran,Gene-Tran
3038,IL12RB1-Tran,Gene-Tran
3039,IL12RB2-Tran,Gene-Tran
3040,IL13-Tran,Gene-Tran
3041,IL13RA1-Tran,Gene-Tran
3042,IL13RA2-Tran,Gene-Tran
3043,IL15-Tran,Gene-Tran
3044,IL15RA-Tran,Gene-Tran
3045,IL17A-Tran,Gene-Tran
3046,IL17B-Tran,Gene-Tran
3047,IL17C-Tran,Gene-Tran
3048,IL17D-Tran,Gene-Tran
3049,IL17F-Tran,Gene-Tran
3050,IL17RA-Tran,Gene-Tran
3051,IL17RB-Tran,Gene-Tran
3052,IL17RC-Tran,Gene-Tran
3053,IL17RE-Tran,Gene-Tran
3054,IL18-Tran,Gene-Tran
3055,IL19-Tran,Gene-Tran
3056,IL1A-Tran,Gene-Tran
3057,IL1B-Tran,Gene-Tran
3058,IL1R1-Tran,Gene-Tran
3059,IL1RAP-Tran,Gene-Tran
3060,IL2-Tran,Gene-Tran
3061,IL20-Tran,Gene-Tran
3062,IL20RA-Tran,Gene-Tran
3063,IL20RB-Tran,Gene-Tran
3064,IL21-Tran,Gene-Tran
3065,IL21R-Tran,Gene-Tran
3066,IL22-Tran,Gene-Tran
3067,IL22RA1-Tran,Gene-Tran
3068,IL22RA2-Tran,Gene-Tran
3069,IL23A-Tran,Gene-Tran
3070,IL23R-Tran,Gene-Tran
3071,IL24-Tran,Gene-Tran
3072,IL25-Tran,Gene-Tran
3073,IL27RA-Tran,Gene-Tran
3074,IL2RA-Tran,Gene-Tran
3075,IL2RB-Tran,Gene-Tran
3076,IL2RG-Tran,Gene-Tran
3077,IL3-Tran,Gene-Tran
3078,IL3RA-Tran,Gene-Tran
3079,IL4-Tran,Gene-Tran
3080,IL4R-Tran,Gene-Tran
3081,IL5-Tran,Gene-Tran
3082,IL5RA-Tran,Gene-Tran
3083,IL6-Tran,Gene-Tran
3084,IL6R-Tran,Gene-Tran
3085,IL6ST-Tran,Gene-Tran
3086,IL7-Tran,Gene-Tran
3087,IL7R-Tran,Gene-Tran
3088,IL9-Tran,Gene-Tran
3089,IL9R-Tran,Gene-Tran
3090,ILK-Tran,Gene-Tran
3091,INHBA-Tran,Gene-Tran
3092,INHBB-Tran,Gene-Tran
3093,INHBC-Tran,Gene-Tran
3094,INHBE-Tran,Gene-Tran
3095,INPP5D-Tran,Gene-Tran
3096,INPPL1-Tran,Gene-Tran
3097,INS-Tran,Gene-Tran
3098,INSL3-Tran,Gene-Tran
3099,INSL5-Tran,Gene-Tran
3100,INSR-Tran,Gene-Tran
3101,INVS-Tran,Gene-Tran
3102,IQCE-Tran,Gene-Tran
3103,IRAG1-Tran,Gene-Tran
3104,IRAK1-Tran,Gene-Tran
3105,IRAK2-Tran,Gene-Tran
3106,IRAK3-Tran,Gene-Tran
3107,IRAK4-Tran,Gene-Tran
3108,IRF1-Tran,Gene-Tran
3109,IRF3-Tran,Gene-Tran
3110,IRF5-Tran,Gene-Tran
3111,IRF7-Tran,Gene-Tran
3112,IRF9-Tran,Gene-Tran
3113,IRS1-Tran,Gene-Tran
3114,IRS2-Tran,Gene-Tran
3115,IRS4-Tran,Gene-Tran
3116,ISG15-Tran,Gene-Tran
3117,ITCH-Tran,Gene-Tran
3118,ITGA1-Tran,Gene-Tran
3119,ITGA10-Tran,Gene-Tran
3120,ITGA11-Tran,Gene-Tran
3121,ITGA2-Tran,Gene-Tran
3122,ITGA2B-Tran,Gene-Tran
3123,ITGA3-Tran,Gene-Tran
3124,ITGA4-Tran,Gene-Tran
3125,ITGA5-Tran,Gene-Tran
3126,ITGA6-Tran,Gene-Tran
3127,ITGA7-Tran,Gene-Tran
3128,ITGA8-Tran,Gene-Tran
3129,ITGA9-Tran,Gene-Tran
3130,ITGAL-Tran,Gene-Tran
3131,ITGAM-Tran,Gene-Tran
3132,ITGAV-Tran,Gene-Tran
3133,ITGB1-Tran,Gene-Tran
3134,ITGB2-Tran,Gene-Tran
3135,ITGB3-Tran,Gene-Tran
3136,ITGB4-Tran,Gene-Tran
3137,ITGB5-Tran,Gene-Tran
3138,ITGB6-Tran,Gene-Tran
3139,ITGB7-Tran,Gene-Tran
3140,ITGB8-Tran,Gene-Tran
3141,ITK-Tran,Gene-Tran
3142,ITPR1-Tran,Gene-Tran
3143,ITPR2-Tran,Gene-Tran
3144,ITPR3-Tran,Gene-Tran
3145,JAG1-Tran,Gene-Tran
3146,JAG2-Tran,Gene-Tran
3147,JAK1-Tran,Gene-Tran
3148,JAK2-Tran,Gene-Tran
3149,JAK3-Tran,Gene-Tran
3150,JMJD7-PLA2G4B-Tran,Gene-Tran
3151,JUN-Tran,Gene-Tran
3152,JUND-Tran,Gene-Tran
3153,KAT2A-Tran,Gene-Tran
3154,KAT2B-Tran,Gene-Tran
3155,KCNJ12-Tran,Gene-Tran
3156,KCNJ14-Tran,Gene-Tran
3157,KCNJ18-Tran,Gene-Tran
3158,KCNJ2-Tran,Gene-Tran
3159,KCNJ3-Tran,Gene-Tran
3160,KCNJ4-Tran,Gene-Tran
3161,KCNJ5-Tran,Gene-Tran
3162,KCNJ6-Tran,Gene-Tran
3163,KCNJ8-Tran,Gene-Tran
3164,KCNJ9-Tran,Gene-Tran
3165,KCNMA1-Tran,Gene-Tran
3166,KCNMB1-Tran,Gene-Tran
3167,KCNMB2-Tran,Gene-Tran
3168,KCNMB3-Tran,Gene-Tran
3169,KCNMB4-Tran,Gene-Tran
3170,KCNU1-Tran,Gene-Tran
3171,KDR-Tran,Gene-Tran
3172,KIDINS220-Tran,Gene-Tran
3173,KIF3A-Tran,Gene-Tran
3174,KIF7-Tran,Gene-Tran
3175,KIT-Tran,Gene-Tran
3176,KITLG-Tran,Gene-Tran
3177,KLF2-Tran,Gene-Tran
3178,KLF4-Tran,Gene-Tran
3179,KNG1-Tran,Gene-Tran
3180,KRAS-Tran,Gene-Tran
3181,KRIT1-Tran,Gene-Tran
3182,KRT10-Tran,Gene-Tran
3183,KRT12-Tran,Gene-Tran
3184,KRT13-Tran,Gene-Tran
3185,KRT14-Tran,Gene-Tran
3186,KRT15-Tran,Gene-Tran
3187,KRT16-Tran,Gene-Tran
3188,KRT17-Tran,Gene-Tran
3189,KRT18-Tran,Gene-Tran
3190,KRT19-Tran,Gene-Tran
3191,KRT20-Tran,Gene-Tran
3192,KRT23-Tran,Gene-Tran
3193,KRT24-Tran,Gene-Tran
3194,KRT25-Tran,Gene-Tran
3195,KRT26-Tran,Gene-Tran
3196,KRT27-Tran,Gene-Tran
3197,KRT28-Tran,Gene-Tran
3198,KRT31-Tran,Gene-Tran
3199,KRT32-Tran,Gene-Tran
3200,KRT33A-Tran,Gene-Tran
3201,KRT33B-Tran,Gene-Tran
3202,KRT34-Tran,Gene-Tran
3203,KRT35-Tran,Gene-Tran
3204,KRT36-Tran,Gene-Tran
3205,KRT37-Tran,Gene-Tran
3206,KRT38-Tran,Gene-Tran
3207,KRT39-Tran,Gene-Tran
3208,KRT40-Tran,Gene-Tran
3209,KRT9-Tran,Gene-Tran
3210,KSR1-Tran,Gene-Tran
3211,KSR2-Tran,Gene-Tran
3212,LAMA1-Tran,Gene-Tran
3213,LAMA2-Tran,Gene-Tran
3214,LAMA3-Tran,Gene-Tran
3215,LAMA4-Tran,Gene-Tran
3216,LAMA5-Tran,Gene-Tran
3217,LAMB1-Tran,Gene-Tran
3218,LAMB2-Tran,Gene-Tran
3219,LAMB3-Tran,Gene-Tran
3220,LAMB4-Tran,Gene-Tran
3221,LAMC1-Tran,Gene-Tran
3222,LAMC2-Tran,Gene-Tran
3223,LAMC3-Tran,Gene-Tran
3224,LAMTOR1-Tran,Gene-Tran
3225,LAMTOR2-Tran,Gene-Tran
3226,LAMTOR3-Tran,Gene-Tran
3227,LAMTOR4-Tran,Gene-Tran
3228,LAMTOR5-Tran,Gene-Tran
3229,LAT-Tran,Gene-Tran
3230,LATS1-Tran,Gene-Tran
3231,LATS2-Tran,Gene-Tran
3232,LCK-Tran,Gene-Tran
3233,LCN2-Tran,Gene-Tran
3234,LCP2-Tran,Gene-Tran
3235,LDHA-Tran,Gene-Tran
3236,LDHAL6A-Tran,Gene-Tran
3237,LDHAL6B-Tran,Gene-Tran
3238,LDHB-Tran,Gene-Tran
3239,LDHC-Tran,Gene-Tran
3240,LEF1-Tran,Gene-Tran
3241,LEFTY1-Tran,Gene-Tran
3242,LEFTY2-Tran,Gene-Tran
3243,LEP-Tran,Gene-Tran
3244,LEPR-Tran,Gene-Tran
3245,LFNG-Tran,Gene-Tran
3246,LGR4-Tran,Gene-Tran
3247,LGR5-Tran,Gene-Tran
3248,LGR6-Tran,Gene-Tran
3249,LHB-Tran,Gene-Tran
3250,LHCGR-Tran,Gene-Tran
3251,LIF-Tran,Gene-Tran
3252,LIFR-Tran,Gene-Tran
3253,LILRA1-Tran,Gene-Tran
3254,LILRA2-Tran,Gene-Tran
3255,LILRA3-Tran,Gene-Tran
3256,LILRA4-Tran,Gene-Tran
3257,LILRA5-Tran,Gene-Tran
3258,LILRA6-Tran,Gene-Tran
3259,LILRB1-Tran,Gene-Tran
3260,LILRB2-Tran,Gene-Tran
3261,LILRB3-Tran,Gene-Tran
3262,LILRB4-Tran,Gene-Tran
3263,LILRB5-Tran,Gene-Tran
3264,LIMD1-Tran,Gene-Tran
3265,LIPE-Tran,Gene-Tran
3266,LLGL1-Tran,Gene-Tran
3267,LLGL2-Tran,Gene-Tran
3268,LPAR1-Tran,Gene-Tran
3269,LPAR2-Tran,Gene-Tran
3270,LPAR3-Tran,Gene-Tran
3271,LPAR4-Tran,Gene-Tran
3272,LPAR5-Tran,Gene-Tran
3273,LPAR6-Tran,Gene-Tran
3274,LPIN1-Tran,Gene-Tran
3275,LPIN2-Tran,Gene-Tran
3276,LPIN3-Tran,Gene-Tran
3277,LPL-Tran,Gene-Tran
3278,LRP2-Tran,Gene-Tran
3279,LRP5-Tran,Gene-Tran
3280,LRP6-Tran,Gene-Tran
3281,LSP1-Tran,Gene-Tran
3282,LTA-Tran,Gene-Tran
3283,LTB-Tran,Gene-Tran
3284,LTB4R2-Tran,Gene-Tran
3285,LTBP1-Tran,Gene-Tran
3286,LTBR-Tran,Gene-Tran
3287,LY96-Tran,Gene-Tran
3288,LYN-Tran,Gene-Tran
3289,MAGED1-Tran,Gene-Tran
3290,MAGI1-Tran,Gene-Tran
3291,MAGI2-Tran,Gene-Tran
3292,MAGI3-Tran,Gene-Tran
3293,MALT1-Tran,Gene-Tran
3294,MAML1-Tran,Gene-Tran
3295,MAML2-Tran,Gene-Tran
3296,MAML3-Tran,Gene-Tran
3297,MAP2K1-Tran,Gene-Tran
3298,MAP2K2-Tran,Gene-Tran
3299,MAP2K3-Tran,Gene-Tran
3300,MAP2K4-Tran,Gene-Tran
3301,MAP2K5-Tran,Gene-Tran
3302,MAP2K6-Tran,Gene-Tran
3303,MAP2K7-Tran,Gene-Tran
3304,MAP3K1-Tran,Gene-Tran
3305,MAP3K11-Tran,Gene-Tran
3306,MAP3K12-Tran,Gene-Tran
3307,MAP3K13-Tran,Gene-Tran
3308,MAP3K14-Tran,Gene-Tran
3309,MAP3K2-Tran,Gene-Tran
3310,MAP3K20-Tran,Gene-Tran
3311,MAP3K3-Tran,Gene-Tran
3312,MAP3K4-Tran,Gene-Tran
3313,MAP3K5-Tran,Gene-Tran
3314,MAP3K6-Tran,Gene-Tran
3315,MAP3K7-Tran,Gene-Tran
3316,MAP3K8-Tran,Gene-Tran
3317,MAP4K1-Tran,Gene-Tran
3318,MAP4K2-Tran,Gene-Tran
3319,MAP4K3-Tran,Gene-Tran
3320,MAP4K4-Tran,Gene-Tran
3321,MAPK1-Tran,Gene-Tran
3322,MAPK10-Tran,Gene-Tran
3323,MAPK11-Tran,Gene-Tran
3324,MAPK12-Tran,Gene-Tran
3325,MAPK13-Tran,Gene-Tran
3326,MAPK14-Tran,Gene-Tran
3327,MAPK15-Tran,Gene-Tran
3328,MAPK3-Tran,Gene-Tran
3329,MAPK4-Tran,Gene-Tran
3330,MAPK6-Tran,Gene-Tran
3331,MAPK7-Tran,Gene-Tran
3332,MAPK8-Tran,Gene-Tran
3333,MAPK8IP1-Tran,Gene-Tran
3334,MAPK8IP2-Tran,Gene-Tran
3335,MAPK8IP3-Tran,Gene-Tran
3336,MAPK9-Tran,Gene-Tran
3337,MAPKAP1-Tran,Gene-Tran
3338,MAPKAPK2-Tran,Gene-Tran
3339,MAPKAPK3-Tran,Gene-Tran
3340,MAPKAPK5-Tran,Gene-Tran
3341,MAPT-Tran,Gene-Tran
3342,MATK-Tran,Gene-Tran
3343,MAVS-Tran,Gene-Tran
3344,MAX-Tran,Gene-Tran
3345,MC2R-Tran,Gene-Tran
3346,MCL1-Tran,Gene-Tran
3347,MDM2-Tran,Gene-Tran
3348,MDM4-Tran,Gene-Tran
3349,ME1-Tran,Gene-Tran
3350,ME3-Tran,Gene-Tran
3351,MECOM-Tran,Gene-Tran
3352,MED1-Tran,Gene-Tran
3353,MED12-Tran,Gene-Tran
3354,MED12L-Tran,Gene-Tran
3355,MED13-Tran,Gene-Tran
3356,MED13L-Tran,Gene-Tran
3357,MED14-Tran,Gene-Tran
3358,MED16-Tran,Gene-Tran
3359,MED17-Tran,Gene-Tran
3360,MED24-Tran,Gene-Tran
3361,MED27-Tran,Gene-Tran
3362,MED30-Tran,Gene-Tran
3363,MED4-Tran,Gene-Tran
3364,MEF2A-Tran,Gene-Tran
3365,MEF2B-Tran,Gene-Tran
3366,MEF2C-Tran,Gene-Tran
3367,MEF2D-Tran,Gene-Tran
3368,MEFV-Tran,Gene-Tran
3369,MEGF8-Tran,Gene-Tran
3370,MET-Tran,Gene-Tran
3371,MFN1-Tran,Gene-Tran
3372,MFN2-Tran,Gene-Tran
3373,MFNG-Tran,Gene-Tran
3374,MGRN1-Tran,Gene-Tran
3375,MICOS10-NBL1-Tran,Gene-Tran
3376,MIOS-Tran,Gene-Tran
3377,MKNK1-Tran,Gene-Tran
3378,MKNK2-Tran,Gene-Tran
3379,MLKL-Tran,Gene-Tran
3380,MLST8-Tran,Gene-Tran
3381,MLYCD-Tran,Gene-Tran
3382,MMP1-Tran,Gene-Tran
3383,MMP13-Tran,Gene-Tran
3384,MMP14-Tran,Gene-Tran
3385,MMP2-Tran,Gene-Tran
3386,MMP3-Tran,Gene-Tran
3387,MMP7-Tran,Gene-Tran
3388,MMP9-Tran,Gene-Tran
3389,MOB1A-Tran,Gene-Tran
3390,MOB1B-Tran,Gene-Tran
3391,MOSMO-Tran,Gene-Tran
3392,MPL-Tran,Gene-Tran
3393,MRAS-Tran,Gene-Tran
3394,MS4A2-Tran,Gene-Tran
3395,MST1-Tran,Gene-Tran
3396,MST1R-Tran,Gene-Tran
3397,MTCP1-Tran,Gene-Tran
3398,MTOR-Tran,Gene-Tran
3399,MUC5AC-Tran,Gene-Tran
3400,MUC5B-Tran,Gene-Tran
3401,MYB-Tran,Gene-Tran
3402,MYC-Tran,Gene-Tran
3403,MYD88-Tran,Gene-Tran
3404,MYH6-Tran,Gene-Tran
3405,MYH7-Tran,Gene-Tran
3406,MYL2-Tran,Gene-Tran
3407,MYL3-Tran,Gene-Tran
3408,MYL4-Tran,Gene-Tran
3409,MYL6-Tran,Gene-Tran
3410,MYL6B-Tran,Gene-Tran
3411,MYL9-Tran,Gene-Tran
3412,MYLK-Tran,Gene-Tran
3413,MYLK2-Tran,Gene-Tran
3414,MYLK3-Tran,Gene-Tran
3415,MYLK4-Tran,Gene-Tran
3416,NAIP-Tran,Gene-Tran
3417,NAMPT-Tran,Gene-Tran
3418,NANOG-Tran,Gene-Tran
3419,NANOGP8-Tran,Gene-Tran
