gene_name,TCGA-BL-A13I-01,TCGA-BL-A13J-01,TCGA-BL-A3JM-01,TCGA-BT-A0S7-01,TCGA-BT-A0YX-01,TCGA-BT-A20J-01,TCGA-BT-A20N-01,TCGA-BT-A20O-01,TCGA-BT-A20P-01,TCGA-BT-A20Q-01,TCGA-BT-A20R-01,TCGA-BT-A20T-01,TCGA-BT-A20U-01,TCGA-BT-A20W-01,TCGA-BT-A2LB-01,TCGA-BT-A2LD-01,TCGA-BT-A3PH-01,TCGA-BT-A3PJ-01,TCGA-BT-A3PK-01,TCGA-BT-A42C-01,TCGA-C4-A0F0-01,TCGA-C4-A0F1-01,TCGA-C4-A0F6-01,TCGA-C4-A0F7-01,TCGA-CF-A1HR-01,TCGA-CF-A1HS-01,TCGA-CF-A27C-01,TCGA-CF-A3MF-01,TCGA-CF-A3MG-01,TCGA-CF-A3MH-01,TCGA-CF-A3MI-01,TCGA-CU-A0YN-01,TCGA-CU-A3KJ-01,TCGA-CU-A3QU-01,TCGA-CU-A3YL-01,TCGA-DK-A1A3-01,TCGA-DK-A1A5-01,TCGA-DK-A1AA-01,TCGA-DK-A1AB-01,TCGA-DK-A1AC-01,TCGA-DK-A1AD-01,TCGA-DK-A1AE-01,TCGA-DK-A1AF-01,TCGA-DK-A1AG-01,TCGA-DK-A2HX-01,TCGA-DK-A2I1-01,TCGA-DK-A2I2-01,TCGA-DK-A2I4-01,TCGA-DK-A3IK-01,TCGA-DK-A3IL-01,TCGA-DK-A3IM-01,TCGA-DK-A3IN-01,TCGA-DK-A3IT-01,TCGA-DK-A3IU-01,TCGA-DK-A3IV-01,TCGA-DK-A3WW-01,TCGA-DK-A3WX-01,TCGA-DK-A3WY-01,TCGA-DK-A3X1-01,TCGA-DK-A3X2-01,TCGA-E5-A2PC-01,TCGA-E7-A3X6-01,TCGA-E7-A3Y1-01,TCGA-FD-A3B3-01,TCGA-FD-A3B5-01,TCGA-FD-A3B6-01,TCGA-FD-A3B7-01,TCGA-FD-A3B8-01,TCGA-FD-A3N5-01,TCGA-FD-A3NA-01,TCGA-FD-A3SJ-01,TCGA-FD-A3SL-01,TCGA-FD-A3SM-01,TCGA-FD-A3SN-01,TCGA-FD-A3SO-01,TCGA-FD-A3SP-01,TCGA-FD-A3SQ-01,TCGA-FD-A3SR-01,TCGA-FD-A3SS-01,TCGA-FJ-A3Z7-01,TCGA-FJ-A3ZE-01,TCGA-FJ-A3ZF-01,TCGA-G2-A2EC-01,TCGA-G2-A2EF-01,TCGA-G2-A2EJ-01,TCGA-G2-A2EK-01,TCGA-G2-A2EO-01,TCGA-G2-A2ES-01,TCGA-G2-A3IB-01,TCGA-G2-A3IE-01,TCGA-G2-A3VY-01,TCGA-GC-A3BM-01,TCGA-GC-A3I6-01,TCGA-GC-A3WC-01,TCGA-GC-A3YS-01,TCGA-GD-A2C5-01,TCGA-GD-A3OP-01,TCGA-GD-A3OQ-01,TCGA-GD-A3OS-01,TCGA-GU-A42R-01,TCGA-GV-A3JV-01,TCGA-GV-A3JW-01,TCGA-GV-A3JZ-01,TCGA-GV-A3QF-01,TCGA-GV-A3QG-01,TCGA-GV-A3QH-01,TCGA-GV-A3QI-01,TCGA-GV-A3QK-01,TCGA-GV-A40E-01,TCGA-GV-A40G-01,TCGA-H4-A2HO-01,TCGA-H4-A2HQ-01,TCGA-HQ-A2OE-01,TCGA-K4-A3WS-01,TCGA-K4-A3WU-01,TCGA-K4-A3WV-01
FGF23,-9.9658,-7.02723078856,1.0779,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-6.5064,-5.0116
FGF3,-9.9658,-9.9658,1.0711,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.1714,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.3076,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-2.1779,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,0.3346,-9.9658,-9.9658,-9.9658
FGF4,-7.85034953677,-9.9658,-6.5064,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-4.6082,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-0.6416,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-1.0262,-9.9658,-9.9658,-9.9658
FGF5,-0.419523997952,-3.62594695492,-1.685,-6.5064,-5.5735,-9.9658,-3.816,-0.0877,-4.2934,-2.3147,-1.685,-1.2481,-6.5064,-9.9658,-4.035,-9.9658,-9.9658,1.6604,-1.2828,-6.5064,0.7832,-4.2934,-5.0116,-5.5735,-9.9658,-1.9379,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-3.0469,-3.6259,-9.9658,-3.3076,-9.9658,-4.035,-9.9658,-1.685,-2.6349,-9.9658,-5.0116,-1.2481,-9.9658,-4.035,-5.5735,1.0573,-3.1714,-9.9658,-6.5064,-4.035,-3.3076,-9.9658,-4.6082,-9.9658,-0.5543,-1.8314,-9.9658,-5.5735,-6.5064,-9.9658,-9.9658,-9.9658,-3.0469,-1.685,-0.6416,2.1574,-2.3884,-1.0862,-3.816,-6.5064,-6.5064,-4.6082,-3.3076,-4.2934,-1.3921,-2.3147,-5.0116,-3.1714,-6.5064,-9.9658,-9.9658,-5.5735,2.1213,-2.8262,-5.5735,-2.7274,-3.458,-5.5735,-9.9658,-9.9658,-9.9658,-2.8262,-6.5064,-2.9324,-3.6259,-6.5064,-2.2447,-0.5332,-4.2934,-5.5735,-5.5735,-4.6082,-9.9658,-2.9324,-6.5064,-9.9658,-9.9658,-1.6394,-9.9658,-9.9658,-5.0116,-6.5064,-4.035,-9.9658,-6.5064
FGF6,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
FGF7,0.375905151676,4.3132739671,0.044,2.4252,1.2455,1.125,1.5661,3.2632,-2.114,2.2113,5.0484,1.7995,1.6093,0.537,2.2573,1.8484,-0.4325,-3.0469,0.1124,-1.2142,3.2034,1.5709,1.6093,2.5828,1.0433,-2.6349,-4.035,-4.035,-4.6082,-1.5105,-3.3076,-0.5543,-0.8339,-3.6259,0.4761,2.9929,2.4805,-2.3147,2.6962,2.2573,2.1476,1.5415,6.3288,-2.3884,4.1506,2.2603,0.2277,4.162,1.5415,1.0151,-5.5735,2.5137,3.8896,3.2707,-0.9686,-1.5105,0.605,3.7028,0.5069,-0.6873,-2.2447,-0.394,-1.9379,4.4932,-0.2498,-0.9686,2.8681,6.2176,0.1903,1.8484,3.3393,4.7143,2.9319,2.6984,2.2842,4.6282,3.4569,3.011,1.6695,0.6608,-2.3884,-3.1714,2.4544,-1.8314,-1.7809,0.8488,2.3479,0.9191,-3.458,-1.6394,-4.035,-0.9406,1.3901,2.5462,2.9148,1.5806,2.7868,-3.3076,-3.3076,-3.6259,1.0711,-1.8314,2.2482,-3.1714,4.4006,-3.816,-3.1714,-1.2142,0.4865,-4.6082,-0.9406,-4.035,-0.9971,4.562,3.865,0.7058
FGF8,-4.49546160228,-5.36090941854,4.5772,-4.6082,-4.035,-9.9658,-3.1714,-9.9658,-3.6259,-9.9658,-9.9658,-2.3884,-9.9658,-3.6259,-2.8262,-9.9658,-2.1779,-9.9658,-4.2934,-9.9658,-9.9658,-5.0116,-9.9658,-1.685,-4.6082,-4.6082,-5.5735,-4.035,-2.3884,-2.5479,-4.6082,-9.9658,-4.2934,-3.816,-3.458,-5.0116,-9.9658,-3.6259,-9.9658,-5.5735,-5.0116,-2.9324,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-4.6082,-9.9658,-4.6082,-3.816,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-1.8836,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-5.0116,-3.0469,-5.0116,-9.9658,-5.5735,-2.7274,-5.0116,-9.9658,-4.2934,-1.4305,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-4.035,-9.9658,-2.8262,-9.9658,-5.0116,-4.035,-5.5735,-4.6082,-3.816,-9.9658,-9.9658,-3.6259,-4.2934,-9.9658,-9.9658,-5.0116,-4.035,-3.458,-2.9324,-4.6082,-4.6082,-2.7274,-9.9658,-4.6082,-1.7322,-9.9658,-5.5735,-4.6082,-3.816,-5.0116,-4.035,0.7664,-9.9658,-5.0116,-5.0116
FGF9,-6.12445198295,-3.68654640612,4.5608,-9.9658,-2.3884,-4.6082,-5.5735,-4.6082,-4.2934,-2.114,-2.8262,-2.6349,-4.2934,-1.6394,-2.7274,-9.9658,-4.035,-2.3884,-9.9658,-4.035,-6.5064,-9.9658,-4.2934,-9.9658,-2.9324,-6.5064,-5.5735,-9.9658,-6.5064,-4.035,-9.9658,-3.0469,-9.9658,-9.9658,-3.0469,-3.1714,-5.5735,-3.816,-4.6082,-3.3076,-3.0469,-5.5735,-4.6082,-4.035,-0.7108,-3.458,-9.9658,-4.6082,-5.0116,-6.5064,-9.9658,-6.5064,-4.6082,-4.2934,-3.1714,-9.9658,-3.1714,-4.035,-9.9658,-2.1779,-9.9658,-2.7274,-2.9324,-6.5064,-6.5064,-9.9658,-3.3076,-5.0116,-9.9658,-9.9658,-5.0116,-2.5479,-3.1714,-9.9658,-9.9658,-4.035,-1.1811,-2.8262,-9.9658,-6.5064,-6.5064,-5.0116,-1.9379,-9.9658,-9.9658,-3.816,-5.0116,-2.1779,-9.9658,-9.9658,-6.5064,-4.035,-5.5735,-3.816,-9.9658,-4.2934,-0.7108,-3.3076,0.0014,-3.1714,-4.2934,-4.2934,-0.2845,-9.9658,-3.816,-9.9658,-6.5064,-2.9324,-9.9658,-9.9658,-3.3076,-4.6082,-6.5064,-3.1714,-4.035,-6.5064
FGFR1,4.66225841238,3.5998101875,7.7138,2.5036,1.3167,2.0535,2.2482,4.5211,1.1577,3.3235,4.1676,3.2572,3.1028,3.4765,3.0791,4.2987,1.8119,1.0847,3.4583,1.4011,1.3051,1.3397,2.0076,2.77,2.6043,2.1013,-0.0725,-1.2481,-0.6193,-0.1993,0.3115,3.1079,0.688,0.0158,2.4623,4.2434,3.603,0.8164,4.1069,3.3032,2.4412,2.5413,4.9905,0.058,4.6525,3.4116,2.1766,3.8208,3.838,2.8422,1.2636,2.6325,3.2096,3.9865,1.3051,0.1903,3.8147,4.499,1.2271,1.3567,-0.8599,1.5998,1.125,3.6289,1.7403,1.5165,5.347,4.6171,2.2842,2.2931,3.9755,4.6787,3.616,2.8661,3.2096,5.1883,4.4719,4.9213,2.1798,3.0757,2.167,1.334,3.9746,2.7594,-0.7588,2.5112,2.4727,2.4805,-0.3022,0.2029,2.3704,1.1641,2.6918,3.0287,3.3563,3.0428,3.6894,1.9786,5.3688,2.5137,3.0774,1.9822,3.8187,0.9343,5.0704,0.4016,3.8441,1.2271,2.5036,1.9786,3.1278,1.2333,0.9115,4.8714,4.8895,9.6009
FGFR2,-3.04694254834,3.18603772733,0.8488,-0.2498,1.9452,-0.5543,5.7576,-2.3884,-0.7834,4.857,2.4306,3.9746,3.6347,3.5424,5.0734,4.9218,5.3338,1.8444,0.7832,2.676,-1.4699,-0.4325,3.5863,3.4894,5.0117,2.5731,1.8201,1.3846,1.0983,-0.2845,1.5266,2.4035,-0.7588,1.2992,2.4857,3.0305,4.3896,2.4597,3.5035,-0.4719,4.7698,3.0127,2.3308,2.5756,2.5731,3.7836,-2.3884,-0.0725,3.2737,5.0449,1.5854,2.4144,3.9755,2.0076,3.2496,1.7229,0.8246,1.8201,1.6604,7.0783,1.8484,2.4306,3.3605,2.3135,1.1706,-1.7809,2.1114,2.9052,2.7784,2.0111,3.7464,4.2158,2.1247,4.2533,2.2421,5.1019,5.0361,1.9415,2.9262,-0.5332,4.6364,2.9148,4.0091,-2.114,0.517,4.511,3.5187,2.296,3.3379,4.4913,3.8126,2.0946,3.4088,3.309,2.9692,4.1044,4.0515,3.0199,3.3563,1.4859,-0.0877,4.3695,1.8957,3.0859,0.8568,1.6512,2.8897,3.0619,4.892,1.4174,2.5011,2.7805,5.0947,4.2072,3.7699,4.6809
FGFR3,-0.56133029076,5.65339010124,0.679,6.5868,6.5845,-1.9379,3.4868,-2.0529,7.4412,4.3249,1.1316,7.9376,5.2965,4.6323,5.8555,0.2642,7.158,3.9774,6.0605,5.3972,4.7093,2.5996,7.5174,7.8892,6.1643,2.9875,6.8519,7.1883,7.7251,7.6485,5.1194,3.6277,1.1897,0.8408,4.232,3.9251,5.4754,7.1639,5.838,-2.0529,5.5571,8.3823,2.5996,8.1553,-1.1811,3.5436,4.5626,-2.6349,7.2353,6.0361,4.7394,0.058,6.0875,2.5313,4.9218,4.0392,4.1978,-1.5951,2.4649,7.4153,7.5154,7.062,8.1702,2.2051,3.832,-3.0469,2.5972,3.4384,5.4363,4.9519,3.573,2.9243,7.0743,3.4791,2.6984,-0.0574,6.504,4.6201,5.0519,0.6332,9.6178,5.4896,5.7677,0.8164,5.4002,6.7953,7.1814,4.9672,4.4758,7.364,6.0685,7.2517,4.839,7.6938,5.6848,5.6488,6.0962,3.8964,1.6466,8.1679,-1.7322,6.0685,3.4304,5.4935,3.5349,5.9665,1.1117,7.1509,0.8805,2.5263,5.1851,6.5809,6.0208,7.2154,6.2585,3.3897
FGFR4,2.98077820144,-0.582790647466,-0.9132,1.7532,1.3454,-0.4719,2.4623,-2.3884,-0.013,-2.5479,1.816,0.0718,1.1447,1.8282,-2.6349,0.1648,2.3788,-3.6259,0.099,-1.0862,-2.2447,1.6695,0.2998,1.4011,0.9268,0.5955,-2.7274,-2.4659,-3.6259,-2.5479,1.5661,-0.9132,-1.7809,-0.0574,-0.5332,2.5828,-2.9324,-1.5105,-0.0277,1.736,-1.4699,1.3051,1.4808,-0.3566,-1.9379,0.24,-0.1187,-2.0529,1.1382,2.6647,3.3478,-0.1504,-0.3201,0.058,0.099,1.0503,-0.2671,-0.6873,0.8726,1.7995,-1.7809,-1.685,-0.2845,-2.0529,1.4065,-1.4699,-1.3921,-1.1811,-3.458,2.8701,2.5731,-4.2934,-2.3147,0.5271,-0.1665,-1.2481,0.3231,1.8119,0.9862,1.2756,-0.1031,2.3193,2.2901,-1.8314,-1.2142,-0.9686,0.2522,2.1734,1.2394,-1.5951,-0.2671,-0.0877,-0.2671,-0.4521,-0.7108,-1.3548,1.8323,-2.1779,2.7227,-0.3022,0.0718,0.0718,1.6187,0.8647,3.5374,2.0912,-0.2498,-1.7322,-1.3183,2.1444,1.5661,1.2576,1.2576,1.2516,0.5763,3.6195
FGR,1.91750240175,0.720403793828,1.0151,1.2209,1.5514,2.3479,0.2998,3.6359,2.9186,1.8119,2.5511,1.7053,1.1184,1.7229,2.7868,0.3231,0.4016,2.128,2.6464,3.0961,0.605,0.2762,0.7999,-0.1993,2.6738,1.2333,2.8137,0.0158,3.2018,1.5266,0.6145,2.0254,0.8647,-0.1828,1.595,1.3051,1.5758,2.8522,1.7912,0.8883,0.2642,0.2762,3.2841,3.8279,0.8164,1.9073,3.1507,4.0977,0.8246,0.346,-0.7588,1.7273,1.5216,3.8729,1.8242,2.0325,3.7825,3.2766,0.9419,3.7688,1.5998,2.7161,1.3225,3.2944,0.058,2.8482,2.7095,3.7561,1.0433,3.1261,2.2813,2.1638,0.7664,1.5661,2.3536,3.7259,2.5996,1.2271,0.537,2.4386,-0.7588,-0.4719,2.4008,2.2237,0.3346,1.2147,2.236,1.0222,-0.8599,0.9642,1.412,2.2206,1.8119,3.1971,2.05,1.177,1.6093,0.9268,0.537,2.5437,1.2455,0.3796,0.8961,1.3511,3.8441,0.1257,0.9716,1.8484,0.6608,0.6969,1.1897,2.4008,0.7999,2.3135,2.5087,0.1648
FHL1,5.93467744185,3.66877271647,4.664,4.773,0.1519,4.3569,-0.1665,4.0619,2.167,3.9421,4.7415,2.8994,1.5216,2.828,3.6266,3.2707,0.9268,5.018,4.3256,0.7748,5.742,0.1648,1.8078,3.3938,3.0995,3.6301,-0.6193,0.346,-1.2142,-0.5756,1.0151,2.8402,-0.8084,2.2299,2.8641,3.5035,3.8827,1.196,4.5766,0.2029,3.8239,2.4063,4.5681,0.3346,6.8285,3.7389,4.3249,3.4061,2.8562,4.4582,0.9268,2.0979,5.1268,5.7698,0.9038,3.0842,1.5165,5.5993,2.2299,2.2206,-0.1665,1.0363,3.1829,3.8177,2.5561,-0.4521,3.6242,7.2094,3.8451,0.5666,6.4285,6.6008,2.6278,2.5263,1.787,4.5958,4.5286,5.0713,3.3321,2.4934,-0.5332,-0.2671,4.0705,5.6401,3.7028,3.9393,1.7828,2.4008,-1.1488,-0.2671,-0.7834,1.5902,1.6604,4.7756,2.5972,3.1344,3.5073,0.3573,6.5368,1.0151,3.4251,1.105,1.6964,0.6145,4.404,1.105,5.8642,0.7832,-0.2845,1.6558,2.9338,3.1491,-0.3383,6.0747,6.3105,1.6187
FLCN,4.68150855765,3.63585902663,4.1612,2.9488,2.685,2.6464,2.4279,3.8866,3.5399,3.3773,3.0568,1.9895,3.3321,3.7259,2.4727,3.2511,2.727,4.0278,2.0218,4.4667,2.4252,2.9984,3.449,2.2663,3.2267,2.791,2.1411,0.7999,2.5536,1.9786,1.2333,3.8085,3.0199,3.7171,3.8601,3.3421,2.876,2.8779,2.3193,2.8858,1.5415,3.5149,2.8974,3.222,3.2929,1.766,2.8321,3.0234,2.7993,3.1604,4.7581,3.2826,2.5263,2.7889,3.6816,2.6984,2.9338,3.0446,1.7273,3.4635,2.1411,3.6486,2.4753,3.011,2.9765,3.3192,3.3163,3.4264,3.3293,2.6828,2.8838,2.971,4.7225,2.3337,2.4035,4.5772,3.6219,4.2855,3.6066,1.6327,2.9875,4.0153,3.002,3.162,2.2813,3.1733,2.2237,2.7993,3.5584,2.0289,3.2174,2.3394,2.7161,4.1668,2.9262,3.3264,3.3911,2.5948,3.906,3.9223,4.0867,4.4437,2.5238,3.4384,3.3163,4.4842,3.992,2.609,2.9911,2.6647,2.2421,3.2313,3.5473,3.2374,3.7667,5.0794
FLNA,9.34973469144,7.39639470719,6.2101,6.5283,7.1746,9.1262,7.1633,8.8616,7.6425,8.8226,8.7186,8.4266,7.5265,7.1888,9.0174,9.1256,5.8089,9.3518,9.1051,6.4877,9.9178,8.6284,7.6013,7.3842,7.4457,9.6778,4.7138,6.2325,5.8787,7.6603,6.0323,7.9275,8.6962,4.9695,7.142,6.8417,8.815,7.8378,9.2432,6.7608,7.8972,7.0476,8.3979,7.8501,9.7559,8.5559,9.161,8.2738,8.2052,9.1187,8.5473,9.2483,8.7398,9.5812,7.1342,9.1564,9.2108,9.4159,7.1891,5.443,9.2553,9.3005,6.9687,9.4667,9.103,9.4016,9.5867,10.1551,9.3033,8.1695,9.3282,9.8589,8.067,10.0533,8.5619,9.3272,9.4746,8.6505,9.4451,6.7744,5.8141,5.496,8.871,9.1938,9.1776,8.0105,8.3246,8.3197,9.0547,5.6244,4.6651,6.7439,8.205,8.431,9.5492,7.5972,7.5707,8.4812,9.7281,5.9423,7.3645,6.0442,7.4507,5.7469,8.4519,6.1627,6.374,5.1152,9.6436,6.6013,6.732,7.5045,7.1474,9.9531,9.6259,7.3244
FLNB,5.43933409554,6.27242362111,4.892,4.7651,5.8105,7.4093,7.2065,6.8892,6.6138,6.5552,5.623,5.5708,7.5129,5.8914,7.474,8.2892,8.4461,7.167,6.7654,5.8385,8.0108,7.4932,7.1685,5.1891,6.9739,5.9072,7.1843,7.0217,7.4688,7.6424,7.2704,6.676,5.9004,7.7558,5.8617,5.9062,6.6014,7.2299,5.9076,5.8089,6.5286,4.1449,6.8695,7.1081,7.6698,6.5471,6.4296,7.8812,7.3828,6.7578,6.5974,7.9449,8.3805,8.6174,7.5461,8.1987,7.0637,5.3792,5.8878,5.9198,6.7138,6.645,6.7126,6.7311,7.7468,8.5653,7.8217,5.6907,6.5418,7.0475,5.9343,7.2394,6.2845,7.5645,7.7988,6.8636,6.5262,6.25,8.0207,6.3519,6.9585,6.9651,6.6564,7.2154,6.4791,7.3611,6.2472,6.9639,7.1151,8.1933,6.5627,6.2795,6.9739,4.6764,5.9045,6.9629,7.4594,7.7406,5.2381,6.5919,7.7664,6.7562,7.5767,7.6251,6.5959,7.9386,5.8261,6.633,8.523,7.6778,7.9749,7.1033,5.4948,6.0182,6.8494,5.9086
FLNC,0.476138464803,2.30285683099,-0.6416,0.8082,-2.2447,0.3907,-1.1488,4.5766,-3.3076,2.8974,2.0183,1.6964,1.7575,-0.6416,2.6715,2.2693,0.2881,-2.6349,-0.1828,-4.2934,1.7316,3.1195,0.4552,2.0776,1.0363,-1.2828,-3.6259,-2.6349,-5.0116,-3.458,-3.6259,-0.7108,-1.7322,-2.6349,0.0718,2.0776,2.6161,-2.1779,3.4635,0.1903,2.4518,0.2029,3.2251,-1.1488,5.1107,1.5563,0.7493,2.3337,0.6969,3.6849,-0.394,1.0642,3.3787,4.5129,-3.458,-1.0262,4.1652,3.1278,-1.8836,1.2085,-2.0529,-0.4131,-1.0262,2.7314,1.7912,2.6278,1.1512,5.6761,3.6725,0.4125,4.9327,4.9463,0.9568,1.8524,1.5064,3.5349,3.6578,3.1813,3.6646,-0.5973,-3.816,-2.5479,1.6649,-3.3076,-0.8084,2.4701,0.3346,1.6187,-1.2828,-4.035,-1.8314,-1.8314,0.3346,2.6783,0.517,1.3225,1.3167,-0.9132,4.9227,-2.4659,-0.6643,-1.5522,-0.013,-0.8339,1.5165,-1.0559,1.1897,-4.035,1.7702,-2.1779,-0.6193,-1.1172,-1.4699,4.2373,4.9383,1.5902
FLOT1,6.36343288765,5.32950848383,6.2223,6.0523,5.2928,6.4174,5.9535,6.1851,7.4638,6.2338,8.1087,6.5446,6.3102,6.1779,6.6269,6.7178,5.374,6.9133,6.9099,7.2141,5.5647,6.037,5.4644,6.3022,6.3201,6.3593,6.907,5.3555,6.4182,7.2829,5.9367,6.5743,6.3768,7.4688,5.9984,5.2476,7.1302,6.4948,5.7512,5.9475,5.5562,5.7369,6.7336,6.8782,6.7841,6.4686,6.6039,6.9252,6.0583,6.0603,4.9978,6.9478,6.6794,6.6035,6.4707,6.6327,6.2248,6.7877,5.969,5.4067,7.6285,6.846,6.6917,5.9894,5.8834,7.366,6.4333,6.9992,6.413,6.724,6.3796,6.7875,7.3593,6.2559,6.5734,7.3095,6.4613,6.824,7.2491,6.3723,6.3792,5.8778,6.1815,6.9765,5.2709,6.3586,6.3402,6.0794,6.4843,6.3721,6.5435,6.7704,7.0383,6.2329,7.5104,6.3093,6.4256,6.6168,6.4709,5.6221,5.9791,5.6323,6.7799,6.4165,6.7883,6.0758,6.7632,5.9869,6.7978,6.6605,6.1879,6.6864,6.5494,6.7447,6.6488,7.8449
