gene_name,TCGA-18-4721-01,TCGA-18-5592-01,TCGA-21-1071-01,TCGA-21-1076-01,TCGA-21-1081-01,TCGA-21-5782-01,TCGA-21-5784-01,TCGA-21-5786-01,TCGA-21-5787-01,TCGA-22-1011-01,TCGA-22-4591-01,TCGA-22-4607-01,TCGA-22-5471-01,TCGA-22-5472-01,TCGA-22-5473-01,TCGA-22-5474-01,TCGA-22-5477-01,TCGA-22-5478-01,TCGA-22-5480-01,TCGA-22-5482-01,TCGA-22-5485-01,TCGA-22-5489-01,TCGA-22-5491-01,TCGA-22-5492-01,TCGA-33-4532-01,TCGA-33-4547-01,TCGA-33-4566-01,TCGA-33-4582-01,TCGA-33-4586-01,TCGA-34-2596-01,TCGA-34-2608-01,TCGA-34-5231-01,TCGA-34-5232-01,TCGA-34-5234-01,TCGA-34-5236-01,TCGA-34-5239-01,TCGA-34-5241-01,TCGA-34-5927-01,TCGA-34-5928-01,TCGA-34-5929-01,TCGA-37-4133-01,TCGA-37-4135-01,TCGA-37-4141-01,TCGA-37-5819-01,TCGA-39-5019-01,TCGA-39-5021-01,TCGA-39-5022-01,TCGA-39-5024-01,TCGA-39-5028-01,TCGA-39-5029-01,TCGA-39-5030-01,TCGA-39-5031-01,TCGA-39-5035-01,TCGA-39-5037-01,TCGA-43-2578-01,TCGA-43-3394-01,TCGA-43-5668-01,TCGA-43-6143-01,TCGA-43-6770-01,TCGA-43-6771-01,TCGA-46-6025-01,TCGA-46-6026-01,TCGA-56-5897-01,TCGA-56-5898-01,TCGA-56-6545-01,TCGA-56-6546-01,TCGA-60-2698-01,TCGA-60-2708-01,TCGA-60-2709-01,TCGA-60-2710-01,TCGA-60-2711-01,TCGA-60-2713-01,TCGA-60-2719-01,TCGA-60-2720-01,TCGA-60-2721-01,TCGA-60-2724-01,TCGA-60-2725-01,TCGA-60-2726-01,TCGA-63-5128-01,TCGA-63-5131-01,TCGA-63-6202-01,TCGA-66-2727-01,TCGA-66-2758-01,TCGA-66-2766-01,TCGA-66-2767-01,TCGA-66-2770-01,TCGA-66-2773-01,TCGA-66-2777-01,TCGA-66-2778-01,TCGA-66-2781-01,TCGA-66-2782-01,TCGA-66-2783-01,TCGA-66-2785-01,TCGA-66-2788-01,TCGA-66-2791-01,TCGA-66-2794-01,TCGA-66-2795-01,TCGA-66-2800-01,TCGA-70-6722-01,TCGA-70-6723-01,TCGA-85-6175-01,TCGA-85-6560-01,TCGA-85-6561-01
ACVR1B,3.242,4.3299,3.325,3.76933775595,3.795,3.9468,3.1327,4.2721,2.828,3.1377,3.5535,3.1212,4.2165,4.6491,3.402,3.2915,4.9644,3.7105,4.018,3.9108,3.3307,2.7379,3.9608,4.4919,3.6405,4.1011,2.4857,3.162,3.6543,4.0189,3.6816,4.3723,3.7193,2.2237,3.5815,3.6816,2.727,4.404,3.8521,4.5268,2.0912,2.8955,2.3816,4.3413,3.4116,3.034,2.9319,3.755,3.4894,3.4778,3.0961,4.2788,4.0833,2.8422,3.5199,3.74,3.7846,4.1458,3.483,4.4647,3.5212,5.4162,3.2647,3.3814,3.1079,3.9774,4.4784,3.3979,3.4007,4.1764,3.9728,4.0567,4.5952,3.8954,4.3499,3.4331,4.3017,3.8064,3.9728,4.1178,3.3264,3.2602,2.7931,3.1572,3.4868,3.002,3.3938,3.5212,2.6783,3.755,3.5742,3.5742,2.8916,3.1717,2.8341,4.0799,3.1908,3.8002,3.0056,4.2041,3.0654,3.4791,3.5098
ACVR1C,0.7233,0.4761,0.1776,-1.2828,0.0014,-0.0574,0.3231,-1.5951,-2.0529,0.0158,-0.2845,1.0503,-2.7274,-3.816,-1.2481,-1.0262,0.3796,-0.5756,-2.3147,0.6608,-1.9379,0.7407,0.1776,1.9073,-0.4921,-2.114,-3.1714,0.7493,0.3685,0.9493,-0.3201,-0.1187,-0.1345,-1.5105,-1.3548,-0.5125,2.0535,0.9789,0.8883,-0.2328,-1.7809,-3.6259,-3.458,-5.5735,0.3346,-0.9686,-1.0559,-0.1187,-0.0425,1.9822,-0.6643,-0.7588,-1.2828,-2.114,-3.458,-1.0862,-1.685,2.7183,-1.1488,-1.5951,-0.1665,-1.8314,-0.1031,0.0854,2.2663,-3.816,-0.1031,1.7053,-1.9379,-1.4305,-1.2828,-1.7322,1.7912,-1.0862,1.7185,0.1776,-0.1504,0.8246,-0.9132,1.7744,-0.6416,-1.2481,-0.4325,0.4761,-1.3548,-0.1187,-0.7108,-2.1779,-0.2845,-1.0262,-0.1665,0.7146,-1.9942,0.346,0.4233,-0.013,0.8408,-2.4659,-0.9686,-0.5125,-1.5105,-4.6082,-2.8262
ACVR2A,2.0707,1.2271,2.1606,2.55726310824,3.5706,2.4649,2.6441,1.5758,0.2881,1.9749,2.7073,2.4332,1.196,2.9052,2.2663,2.183,2.7051,2.8661,1.8879,2.2753,1.8801,1.8036,3.0585,3.3435,2.6487,2.7336,0.5568,2.2513,1.683,1.4065,2.4279,2.0289,2.2513,1.9675,2.1444,1.8762,1.9188,3.6928,2.0076,2.8799,0.5666,2.2299,0.605,2.118,2.2842,2.5948,1.3956,2.2175,1.334,1.8484,1.9601,3.0252,1.4704,1.6695,1.0222,2.6464,3.3421,2.8502,2.5876,0.8246,0.7233,3.4291,1.9149,2.651,2.6185,2.2082,2.4465,1.5902,1.683,2.5263,3.3163,2.8562,2.945,1.4704,1.5998,1.6187,1.9786,0.9493,1.5013,2.6325,0.6608,1.4911,2.0569,1.9601,1.7229,1.8404,1.3454,1.7575,2.9984,2.0979,2.5828,2.7139,2.1574,2.1894,1.2815,1.4652,2.0183,2.3366,1.1184,2.685,1.934,0.5666,1.6512
ACVR2B,0.4761,0.8805,0.03,-0.2757621111,-0.9406,0.547,-0.6643,1.1641,-0.5125,-0.8084,1.0847,-0.6643,-0.1504,-0.3752,-0.1993,-0.1187,1.1706,-0.1031,0.3573,-0.8863,0.6239,-0.4719,-0.4521,-0.2845,1.0642,-0.394,0.6425,0.3796,-0.3566,0.0158,-0.3201,-0.0725,-0.9406,-1.0559,0.3907,-0.3566,-0.3566,1.674,0.3573,0.7916,-0.2328,-0.1345,0.4865,0.2998,0.5568,0.5859,-0.8599,-1.685,-0.5125,1.2696,-0.6873,0.4016,-0.7346,0.6145,1.0983,-0.3022,0.7493,1.8643,0.547,0.6608,0.9862,1.7532,-0.8599,0.6517,0.1519,1.4911,0.2522,-0.4921,-0.2845,-0.1504,1.2934,0.3796,0.4552,0.4552,-0.1187,-0.5543,-1.3183,0.5069,0.7748,0.2154,0.679,-0.2498,-0.4325,0.1388,-0.2328,-0.6643,-0.0425,0.679,-1.0862,-0.0725,-0.0725,-1.0262,-0.4521,-0.2328,-0.5332,0.099,-1.2142,0.5955,0.0014,0.8488,-0.1031,2.2543,-0.2328
ADAM17,5.2211,4.6422,5.605,4.4376466962,4.4621,3.7507,3.0568,4.1612,2.6441,4.3155,4.1498,3.4596,4.4357,3.6994,5.1867,5.1506,5.1518,5.151,3.9865,4.2526,5.675,3.6172,4.5528,3.6089,5.3356,4.2095,3.7432,4.594,5.5835,5.2095,4.6112,4.3618,3.8886,3.3689,5.1871,3.4451,4.4236,4.4344,4.4122,4.0523,5.3941,3.7421,3.7539,2.3898,4.8213,5.6971,3.6382,3.7367,3.208,3.7992,3.7961,3.5449,2.7117,4.0046,3.8993,5.1776,3.6077,4.579,4.6282,3.9204,6.0711,3.3647,4.7629,4.1732,4.0242,3.7421,4.3758,3.8729,4.235,4.6451,4.8595,4.1962,4.4081,2.9929,3.7464,4.096,3.8501,1.9786,3.9468,4.2601,4.0567,4.4977,4.6341,2.8482,3.9847,4.3421,5.6846,5.6736,3.5815,4.0304,4.3356,4.6416,3.2002,4.5614,4.3814,4.4529,5.295,4.843,4.734,5.9472,3.6509,4.6645,4.3597
ADCY1,-1.7809,1.4911,-1.685,-1.49006711447,-0.8084,0.4125,-3.6259,0.5568,-1.2481,-0.3752,0.5763,-0.9406,-1.9379,-2.7274,-1.3548,-2.4659,-2.8262,-2.114,0.8805,-2.8262,-2.1779,0.2522,-0.3201,-3.6259,-0.6416,-3.816,-0.4131,-1.2481,-4.6082,-2.3147,-1.9379,-1.2481,-0.7588,-3.0469,-0.1993,-1.7322,-2.9324,-0.7588,-1.1172,-1.9942,-2.8262,-3.6259,-0.7108,0.4447,-0.4131,-0.2159,-1.1811,0.03,-2.6349,-2.9324,-3.1714,1.7489,-4.6082,-0.2159,3.5982,-0.1828,-1.7809,1.3567,-1.7322,-1.7322,-1.9379,-0.4131,-1.8314,0.547,-2.114,-1.685,-1.8314,-1.1488,-2.3884,-1.685,-0.1993,-0.8599,-3.458,1.7403,-2.7274,-3.458,-2.5479,0.5069,-1.0262,-3.458,-1.9379,-0.8599,-3.458,-0.5543,-2.7274,0.0158,-0.9971,-1.9942,-1.9942,-1.7809,-3.0469,-2.9324,-3.3076,-2.9324,-2.3147,-3.458,1.0503,-1.4699,0.7233,-1.6394,-2.7274,1.6875,-0.1187
ADCY10,0.4865,1.3956,-0.4325,-2.54796567744,-5.5735,-0.8863,-4.6082,-3.0469,-5.0116,-3.0469,-3.6259,-2.6349,-0.3752,-4.6082,0.2154,0.3907,-1.8314,-6.5064,0.044,0.688,1.1382,-0.4131,-4.035,-5.0116,-0.4719,-0.4719,-1.4305,-2.114,2.8701,0.6425,-2.8262,-1.0262,-5.0116,-3.816,1.0007,-0.2671,-1.4305,-4.6082,-6.5064,-5.5735,0.517,-4.035,-2.9324,-2.8262,1.8282,0.5859,-1.7809,-3.3076,-5.0116,-6.5064,-2.2447,-3.458,-3.3076,1.105,-4.2934,0.1388,-9.9658,-1.9942,1.1512,-4.6082,-2.114,-2.7274,-3.1714,-0.3752,-6.5064,-4.6082,-2.7274,-3.3076,0.2154,-3.1714,-1.9379,-2.3884,-5.0116,-2.2447,-6.5064,-2.3884,-1.1488,-3.3076,0.3231,-0.2845,-5.0116,-0.3383,0.5763,-0.0277,-1.3183,-0.7346,-4.2934,0.2998,-5.5735,-2.5479,-6.5064,-2.3884,-1.685,-4.6082,1.125,-0.9686,1.0503,1.6512,-6.5064,1.196,-4.035,-3.816,0.0718
ADCY2,0.9716,-1.0262,-3.0469,-2.72734385025,-5.5735,0.4865,0.8327,-3.6259,-3.3076,0.7493,5.6944,-2.2447,-1.9379,-1.9379,-0.7346,0.24,-0.394,4.1907,3.1145,1.8242,-9.9658,0.1519,1.1897,-1.8836,-0.7834,0.1519,-9.9658,-1.2828,-5.0116,1.9968,-0.4325,-0.4325,-1.1811,-1.1811,-0.2671,1.3623,2.0776,1.3109,1.6964,5.0623,0.1776,-6.5064,0.7832,-3.3076,2.0535,-0.5973,-0.3383,0.6608,-0.5756,-2.5479,1.8996,3.4687,-4.6082,-0.1504,-1.7809,1.1833,-4.2934,-2.3884,-0.2498,-4.6082,-4.6082,0.8883,-0.7346,1.3679,1.8564,-2.8262,-3.3076,0.9419,0.3907,-0.1345,2.7742,1.8119,-1.6394,-0.3752,2.9109,-2.0529,0.9716,-1.9379,1.3956,3.0498,-5.0116,-2.9324,-2.3884,-3.6259,-1.3548,-3.458,-5.0116,-1.1172,-4.6082,-1.7322,-4.035,-2.7274,-3.816,-0.7346,-2.4659,-2.3147,0.5859,1.6374,-2.6349,-5.0116,-0.1665,-3.1714,-2.114
ADCY3,5.0618,5.5844,5.0833,5.86036316212,5.3466,4.8555,4.0269,5.2969,5.8849,4.1409,4.4803,4.6347,6.471,4.2158,6.031,5.711,5.8291,5.4748,5.2649,5.3611,5.6177,4.8748,5.0095,4.2001,5.4081,5.0505,5.7514,5.1461,4.917,5.6571,4.3278,5.8304,4.7846,3.6486,5.0211,4.5657,4.0824,4.7825,3.8905,5.2769,4.7898,3.0825,3.5224,4.1604,5.7682,5.1567,5.064,4.943,2.9281,4.6894,4.2586,4.5305,4.4686,6.4254,4.0462,5.8468,4.2892,5.0492,5.4992,3.5596,5.1322,4.4128,4.5034,4.6753,3.9838,4.2227,4.3992,4.8881,5.3882,5.951,6.0337,5.4393,5.5008,4.2571,4.4516,5.1563,4.1409,5.2555,4.6445,4.7345,4.8929,5.1891,5.0414,3.9242,5.5104,5.605,4.8156,5.72,3.9856,5.1429,4.425,4.8395,4.9658,4.2204,5.3377,5.4657,5.09,5.4842,4.4797,5.8699,4.0127,5.3608,5.3313
ADCY4,-0.1031,1.0847,-0.1665,2.37466674031,1.7995,0.3685,0.3573,-0.8599,1.7702,1.6045,0.2154,0.6517,0.058,1.8643,-1.2481,0.8805,0.0014,0.8488,-0.3383,-1.0559,-0.4921,0.6608,0.2642,1.0433,0.3573,1.0779,0.2029,-2.5479,-0.8863,0.4233,1.1577,0.0014,1.1184,0.3346,0.4865,0.4967,0.5271,0.6608,-0.1187,-0.1504,-0.9406,-1.0862,0.099,-0.0277,0.679,0.4447,0.7748,1.2875,0.03,0.1903,0.7579,0.5955,-0.2845,-0.9406,1.196,0.8805,0.4125,0.6699,1.0573,-0.1665,-0.4325,0.9862,0.099,1.0983,1.0433,-0.3022,1.334,1.1184,1.2271,0.4657,0.058,1.0433,0.7233,0.8805,1.2023,0.6969,1.6187,1.8879,-0.3752,0.7146,0.8164,-0.5973,-0.4719,-0.1828,1.6604,1.4441,1.7273,0.3115,-1.1488,0.3573,1.3846,0.3573,0.8961,0.8488,0.2154,0.0014,0.24,-0.0574,0.0718,1.7744,0.4016,1.1577,0.9343
ADCY5,1.949,-0.6643,0.4016,0.0922197199875,1.0433,0.688,1.9264,0.7146,3.2065,-0.3201,-2.8262,-3.0469,0.3231,-0.0425,-0.3383,0.044,-0.2671,-0.9406,2.6185,0.3231,2.4008,3.3661,-3.1714,1.5854,-1.7809,2.6693,-3.1714,1.2992,0.6969,2.5313,0.2154,1.1706,-0.0425,-1.2828,1.9786,2.2268,-0.7834,1.1833,-0.8084,1.5013,-2.3884,0.679,-2.114,3.2389,3.2737,1.9034,0.2277,0.6608,-1.4699,-1.4305,3.4971,2.3926,-1.8314,-0.2498,0.4233,1.0079,1.3735,0.1388,-1.6394,-3.6259,-0.9686,2.1147,0.3115,2.081,-0.1031,-0.4325,-0.9686,1.4704,0.3231,0.9642,-2.2447,1.177,-1.0862,-1.5951,-0.3752,-0.8863,0.9935,3.4197,2.6624,1.4704,-2.7274,1.0293,2.5213,2.5338,1.8363,2.1213,-0.6416,2.2543,-1.4305,-0.6873,-1.7322,0.9343,-1.0262,-0.7346,1.0847,-2.1779,-0.8339,0.9568,-0.9132,0.2154,1.3846,0.1519,0.5955
ADCY6,1.8242,1.2696,2.2633,2.21133907748,1.6875,2.1957,1.8119,1.8801,1.9712,2.2421,2.3251,2.0218,1.683,2.609,2.0183,2.3871,2.77,2.6067,2.6624,0.7233,1.4704,1.9749,1.4808,2.8361,2.1894,2.3479,2.299,0.9038,2.1638,2.4465,2.2051,2.081,1.7229,1.6187,1.9931,3.2677,1.6281,2.4117,2.5087,1.8879,0.4967,2.1925,1.9264,2.982,2.4701,1.736,2.118,2.5213,1.334,0.8488,1.5266,2.236,2.0289,0.9191,2.6232,2.3981,3.9654,3.4856,2.1798,1.4281,2.4908,2.3337,1.7097,1.9264,2.3193,2.167,2.5112,1.3051,2.1574,2.5707,1.5415,2.0111,1.6875,1.3623,2.7572,2.1013,2.6138,2.667,2.2901,2.4649,2.8096,2.7336,2.5263,2.8858,2.4831,2.4439,3.3177,2.0147,1.0503,2.578,2.1476,2.6232,2.9338,1.6187,1.9564,1.9415,1.4335,2.1988,2.7336,1.3567,3.2572,2.6984,2.128
ADCY7,2.2482,3.1669,2.6693,3.26618844144,2.4465,2.0604,0.6969,3.4543,1.6093,2.5338,0.688,1.7995,1.9895,2.9984,2.5561,3.836,2.8341,1.9638,2.0638,3.8905,2.8641,2.2783,1.0293,2.7763,0.2642,2.043,1.8879,0.058,2.824,2.0673,2.8178,2.824,2.0638,1.3623,2.7249,3.136,2.4171,2.9747,2.8199,2.5828,1.9749,1.2576,3.2002,2.3677,2.0218,2.2452,2.6624,2.5828,1.7403,2.8974,2.6487,1.7702,2.3871,0.9642,2.3953,2.3536,3.8075,2.578,3.6657,3.4504,3.4504,1.9111,3.7815,2.6602,4.3827,1.4494,3.7421,3.1987,3.4034,2.9674,1.177,2.9747,1.5064,0.1519,3.5337,2.8542,2.3926,1.7316,2.3508,1.6466,3.835,1.7995,2.8158,2.9984,3.1129,3.5161,4.0171,3.0619,0.5955,3.0002,2.945,1.8564,1.7403,3.287,2.8701,2.0707,2.3953,2.0569,4.6089,1.9111,4.0348,3.7421,3.5535
ADCY8,4.2593,0.6332,1.1897,-2.77599506638,-9.9658,-2.9324,-5.5735,-9.9658,-9.9658,-6.5064,-4.6082,-6.5064,-9.9658,-4.2934,3.3842,1.5366,1.5013,-6.5064,0.517,2.5828,4.7986,-2.114,-6.5064,-9.9658,1.7489,-9.9658,-9.9658,-9.9658,4.5687,-5.0116,0.8805,-9.9658,-6.5064,-5.5735,-4.035,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-6.5064,-5.0116,2.4198,0.1388,-6.5064,-9.9658,-4.6082,-9.9658,-5.5735,-9.9658,0.2881,-3.816,-1.7322,-9.9658,-4.6082,0.2881,-5.5735,2.4857,-6.5064,-2.8262,1.46,-1.7322,-3.6259,-3.6259,-5.5735,1.5758,-1.1488,-4.6082,-5.5735,-9.9658,-5.0116,-5.5735,-9.9658,-5.0116,-9.9658,0.8488,-9.9658,-9.9658,2.8076,-5.5735,-9.9658,-6.5064,1.3901,-9.9658,0.7664,-9.9658,-9.9658,-9.9658,0.9716,-9.9658,-9.9658,-0.9406,0.2277,-0.1345,2.2783,-4.2934,-3.3076,-4.035,-6.5064,-0.0425
ADCY9,1.6187,1.6374,2.233,1.4361485257,2.299,2.6464,1.3567,1.9415,1.3846,2.4908,1.3567,1.0642,1.9034,2.6395,1.9226,2.1013,1.7702,3.4609,1.5415,1.6649,2.1378,1.4174,2.1894,2.6043,2.4386,2.7763,1.5854,0.6608,2.6114,2.4332,1.8918,2.3019,1.6234,0.4125,1.6649,2.3222,1.412,0.3346,1.9968,1.5465,0.3573,-1.1172,0.3231,0.1903,1.7185,0.4967,1.5661,1.8484,1.9564,2.0878,2.0111,2.0569,2.3193,0.4657,1.2934,1.4494,2.3251,0.8327,2.4306,1.4228,3.3163,0.6425,1.4756,3.0619,2.4571,1.5115,2.328,2.1894,1.7141,2.2573,2.1213,2.036,2.2268,0.3907,2.2872,1.2455,1.5165,1.5266,1.9226,2.2482,2.5036,1.5266,0.8164,1.0711,1.7702,2.3953,1.736,2.6208,0.434,1.2147,0.8246,1.8119,1.0293,1.8282,2.7721,0.7832,1.7489,1.1316,2.6805,2.6418,2.9765,2.4225,2.5388
ADCYAP1,-1.3548,-3.6259,-2.7274,-2.02328822877,-4.2934,-2.2447,-1.2142,-2.9324,0.058,-3.458,-4.035,-1.1811,-4.6082,-1.4699,-3.0469,-2.6349,-1.6394,-2.8262,0.2881,-5.0116,-2.8262,-0.4921,-4.2934,-1.3921,-5.5735,-4.035,-4.2934,-9.9658,-3.458,-2.3147,-2.6349,-4.035,-3.6259,-3.816,-2.3147,-0.4325,-0.0574,-2.8262,-0.9406,-2.3884,-4.035,-5.5735,-2.3884,0.679,0.2881,-1.9942,-1.6394,-4.2934,-2.3147,-3.816,-1.6394,-0.9406,-4.2934,-3.6259,-2.6349,-3.458,0.7916,-3.816,-1.3183,-4.2934,-2.9324,-5.0116,-3.6259,-2.7274,-4.2934,0.2154,-1.5522,-2.6349,0.537,-4.035,-0.0277,-3.0469,-4.2934,-1.685,-2.9324,-5.0116,-0.0877,-1.3183,-2.4659,-0.7588,-2.7274,-1.8314,-4.2934,-2.7274,-0.3201,-3.6259,-5.5735,-0.5973,-3.458,-0.9971,-1.3183,-1.0862,-2.9324,-4.035,-1.8836,-1.4699,-3.3076,-3.816,-1.7809,-5.0116,-3.1714,-3.1714,-0.9971
ADCYAP1R1,-2.4659,-5.5735,-3.1714,-2.72737835047,-2.9324,-1.2481,-5.5735,-2.5479,-4.6082,-3.3076,-3.1714,-3.0469,-4.2934,-2.9324,-4.035,-5.5735,-5.0116,-4.6082,-1.5951,-4.035,-2.4659,-2.114,-6.5064,-5.0116,-3.3076,-4.2934,-5.5735,-4.035,-4.2934,-3.458,-2.8262,-2.7274,-3.3076,-4.6082,-1.2828,-3.1714,-3.458,-1.5105,0.3685,-4.6082,-9.9658,-6.5064,-4.6082,-5.5735,0.6425,-3.816,-4.6082,-3.1714,-9.9658,-3.1714,-5.0116,-1.3183,-5.0116,-4.2934,-4.6082,-3.1714,-5.5735,-2.8262,-2.2447,-2.3884,-6.5064,-2.8262,-1.3921,-3.3076,-4.2934,-3.458,-1.9942,-0.1665,-5.0116,-4.6082,-5.5735,-3.458,-4.035,-3.816,-3.3076,-1.4699,-2.9324,-2.8262,2.7636,-4.6082,-4.2934,-6.5064,-4.035,-4.2934,-3.1714,-3.3076,-4.6082,-1.8836,-3.6259,-4.035,-5.0116,-4.2934,-6.5064,-4.035,-2.5479,-5.0116,-2.3147,-2.3884,-2.3884,-5.0116,-3.6259,-1.9942,-4.035
ADGRB1,-1.7322,-1.1172,-2.114,-1.4112024517,-2.7274,-1.4699,-3.3076,0.7748,-5.0116,-2.3884,-3.6259,-4.6082,-1.3921,-1.3548,-2.5479,-1.685,-3.816,-3.6259,-2.9324,0.0014,-3.6259,0.9568,-5.5735,-2.9324,-2.9324,-2.0529,-2.9324,-6.5064,-1.6394,-2.3147,0.6517,-0.1665,-1.3183,-3.6259,-1.2828,-1.2142,-4.2934,-0.013,1.0779,-0.1665,-3.458,-6.5064,-2.6349,4.9218,-1.685,-3.458,-2.114,1.3283,-2.0529,-2.7274,-0.4921,2.0604,-4.2934,-0.4521,-2.7274,-1.4699,-1.0262,-1.8836,0.0718,-2.8262,-3.816,0.099,0.8408,-2.3147,-1.0862,-1.0862,-2.3884,0.8805,-1.6394,-2.3884,-0.4131,-2.9324,-4.2934,3.5815,-0.8084,-1.0862,-2.1779,2.8936,-0.6643,-2.7274,-2.5479,-3.0469,-2.4659,-3.3076,-0.5973,1.1641,-1.1811,-1.685,-3.816,-1.7809,1.614,-2.0529,-2.4659,-1.8314,-0.8084,-3.458,0.5666,-0.7108,-3.3076,-0.7346,2.2144,0.7664,-2.4659
ADIPOQ,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.5479,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.114,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-4.2934,-4.6082,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-2.3884,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-3.0469,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
ADIPOR1,6.8765,7.1854,6.7116,6.19367842337,6.4757,6.1962,6.8114,6.1918,6.8877,6.4494,6.8569,7.0361,6.4079,6.8642,6.31,6.9969,7.5881,6.3639,5.9554,6.4313,6.8092,6.3533,6.5586,6.4814,5.7685,6.3124,7.1962,6.5156,7.5477,7.0731,6.3882,6.3264,6.3252,5.9437,6.1705,6.3808,6.5231,6.441,6.3514,6.3877,6.9671,5.9343,6.7313,6.1865,6.0367,6.6788,6.3806,6.6033,6.2582,6.2832,6.0583,5.9603,6.7395,6.0115,6.4673,5.9885,5.8632,7.2351,6.4251,6.408,6.3849,5.5979,6.0503,6.5652,5.9759,5.8553,6.5721,5.9549,6.7094,6.4787,5.6756,6.4077,6.6549,5.9839,6.2806,6.2748,6.4511,5.6191,6.7435,6.9563,5.8841,6.8342,6.9645,6.1783,6.0235,6.7043,6.3992,6.9202,6.5457,6.1312,6.2252,7.0103,7.1051,6.306,6.5266,6.3801,6.1548,6.413,6.4368,6.3144,5.6032,6.0525,5.9345
ADIPOR2,5.4317,5.6534,5.0648,4.62299121562,4.9421,4.8223,4.1571,6.1295,4.1161,4.957,5.5662,3.9251,4.6617,4.5614,5.7299,4.867,6.829,4.499,5.2559,4.8238,4.892,5.0644,5.6733,4.8954,5.1534,5.1136,5.4026,5.2721,5.7173,5.3169,4.4101,5.4601,5.0679,3.1685,4.964,4.5838,5.1441,4.5928,4.5398,5.0951,4.2389,3.1475,3.8249,4.7236,5.4614,5.447,4.0619,4.916,3.1749,4.5547,4.2609,4.892,4.2921,4.445,4.8525,6.1479,5.4446,4.4443,5.2533,5.0233,4.7469,4.6888,4.3378,4.6352,4.7088,4.9982,5.447,4.3951,4.7431,5.5376,5.0255,5.4861,5.0519,4.6781,4.8949,4.4745,4.7751,4.4945,5.6519,5.2906,4.1351,5.2281,5.9935,4.427,5.5656,4.4162,4.95,5.3505,4.2465,4.7507,4.6468,4.8515,5.1946,4.664,4.7704,4.809,4.4357,4.5136,5.1215,4.8213,3.9261,5.4253,4.9454
ADORA1,0.9268,-0.8863,0.5666,0.105689069576,0.4016,0.0718,-1.1172,0.2154,-0.7588,-0.0725,-0.7588,0.7321,-0.9971,0.4761,-0.9971,-0.2159,-1.9379,-0.3752,-0.6643,-0.9686,-0.2159,2.3164,-2.9324,-0.6416,-1.5951,-0.6643,-1.1811,0.1257,-1.3548,-0.9971,0.3685,-0.1665,-1.1488,0.4657,0.8883,0.7146,0.1776,-0.4921,1.3051,-1.2481,-2.114,1.1897,0.3685,-1.4305,-0.2671,0.3115,0.5666,-0.2671,-0.0574,-0.0725,1.1447,0.3115,-1.0262,-1.6394,-1.7809,-1.2142,1.5415,0.2154,0.24,-1.7809,-0.0725,-1.7322,0.6969,0.1124,0.8082,0.4967,0.5568,-0.4521,1.0293,-0.7108,-1.1172,0.2522,-1.3183,2.3193,-0.5125,-0.8599,0.2642,-0.9406,-1.8836,-3.3076,3.8064,-0.1828,-0.8339,-1.5951,-0.1187,-0.5125,0.8246,0.2154,-1.1488,0.434,-0.4521,-0.4325,-0.8863,0.0854,0.1519,-1.6394,-0.1345,0.1257,0.679,-2.114,0.8082,1.0711,0.5568
ADORA2A,1.5216,-0.013,0.5763,1.96199356482,1.5064,2.081,1.7185,1.2636,1.2696,2.6395,1.7229,0.9642,1.8036,2.0395,0.4016,2.3649,1.3846,1.736,2.3077,-0.1187,1.4859,3.0002,0.0158,2.6962,0.1388,1.3109,-0.4131,0.3907,0.1776,0.9268,1.595,0.688,2.2391,2.2872,0.7748,1.8604,1.4547,0.9862,1.8201,0.8568,0.3907,1.125,1.4652,3.1924,1.2023,1.4911,2.7805,0.2154,0.9038,1.412,3.162,1.8282,2.1213,-0.4131,1.7273,0.3573,2.3816,1.3901,1.8996,-0.2498,0.3346,1.2516,1.7744,1.9895,1.8643,1.8801,1.9226,0.2998,1.9564,1.3679,1.2576,1.5115,1.1117,2.2901,1.9149,0.044,2.5487,1.736,-0.1031,1.0642,3.6324,0.4447,1.7185,0.5568,2.2452,1.3901,1.7273,1.9034,1.1184,1.8996,1.2147,1.5758,2.2633,2.1702,2.0218,1.736,0.8647,1.177,0.9493,-0.4521,1.692,1.6964,1.9564
